procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  2      0 198525328 166100 7196204    0    0 60261 83900 345373 1009013 64 12 20  4  0
33  3      0 198485776 166104 7217164    0    0 50674 133793 309346 910799 58 11 26  5  0
55  1      0 198443984 166104 7241336    0    0 58228 69612 336399 990528 64 12 20  4  0
54  3      0 198403936 166112 7265256    0    0 47950 70852 339324 1028166 66 13 18  3  0
60  0      0 198360896 166112 7289892    0    0 35213 72909 353863 1041955 66 13 18  2  0
51  0      0 198307584 166112 7313228    0    0 58875 68260 340305 1014943 65 13 19  3  0
49  0      0 198267280 166116 7334288    0    0 60237 113328 302319 881608 57 11 27  5  0
36  1      0 198219920 166116 7359440    0    0 36331 75193 354370 1023809 66 12 19  2  0
52  2      0 198420048 166124 7382216    0    0 48468 71400 337471 988156 64 12 21  3  0
40  2      0 198380864 166132 7405596    0    0 46366 92008 319423 1002549 67 13 16  4  0
61  1      0 198340320 166136 7428996    0    0 48569 91060 318398 981876 66 12 18  4  0
 1  9      0 198297664 166136 7452088    0    0 47454 98617 328422 996943 65 12 19  4  0
51  2      0 198256368 166140 7474076    0    0 71496 86968 299091 918660 60 11 24  5  0
52  2      0 198212480 166140 7498584    0    0 35521 70936 339642 1048332 69 13 16  2  0
54  0      0 198169824 166148 7522276    0    0 52295 69633 338865 1033031 67 12 17  4  0
59  1      0 198123568 166148 7545484    0    0 71896 76772 331258 972119 64 12 20  5  0
47  1      0 198082144 166148 7567676    0    0 81592 89041 332226 959568 61 12 22  5  0
40  1      0 198042784 166156 7587788    0    0 59677 135024 288619 845389 54 10 30  6  0
38 10      0 197998560 166160 7611220    0    0 65429 91885 338362 980878 63 13 20  4  0
46  0      0 197960128 166176 7633800    0    0 82100 80473 331936 951275 61 11 22  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  1      0 197918208 166176 7658180    0    0 31895 70004 346128 1046313 68 13 17  2  0
55  1      0 197875296 166176 7681752    0    0 47472 66496 337181 1018792 66 13 18  3  0
57  2      0 197837728 166176 7703588    0    0 29692 114812 314527 937444 61 12 24  4  0
43  4      0 197797440 166176 7727248    0    0 46509 66908 344442 1020838 66 13 19  3  0
51  0      0 197755776 166184 7751260    0    0 30487 68900 348827 1040477 68 13 18  2  0
54  1      0 197955536 166196 7773808    0    0 63811 74757 317211 930979 62 11 23  4  0
53  2      0 197916352 166196 7798060    0    0 30411 94124 323622 1007310 70 12 16  2  0
55  4      0 197865264 166196 7818900    0    0 59283 118833 288681 881558 59 11 25  5  0
45  3      0 197820624 166196 7844304    0    0 39460 66272 332831 1049863 70 13 15  2  0
47  0      0 197781152 166204 7867708    0    0 49509 63840 344327 1019001 67 12 18  3  0
58  3      0 197738992 166208 7892404    0    0 32952 67104 361649 1039249 69 13 16  2  0
56  2      0 197697216 166208 7916704    0    0 50858 67188 337194 1008299 67 13 18  3  0
51  0      0 197660224 166212 7938004    0    0 44777 113577 302479 915602 60 11 25  4  0
59  0      0 197619184 166212 7962612    0    0 30803 69052 338468 1041756 70 12 16  2  0
45  4      0 197578752 166212 7986336    0    0 49326 66048 334130 1015655 66 13 18  3  0
56  1      0 197539696 166220 8010188    0    0 44985 67972 332439 1018104 68 12 17  3  0
49  0      0 197500640 166220 8033732    0    0 44985 66484 328852 1019536 67 13 18  2  0
48  2      0 197462560 166224 8055932    0    0 27097 115325 314250 946721 62 12 24  3  0
50  2      0 197422640 166224 8080568    0    0 29271 67040 338607 1035635 69 13 17  2  0
 6 29      0 197349104 166232 8096656    0    0 213992 52376 229238 679121 45  8 36 11  0
39 18      0 197291488 166244 8113844    0    0 134885 122241 260666 724639 51  9 31  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  5      0 197245232 166248 8130932    0    0 139939 125985 267483 738387 52  8 30  9  0
 9 13      0 197443632 166260 8151016    0    0 81740 148570 303063 828896 58 10 25  7  0
 2  7      0 197386096 166268 8164720    0    0 96930 197493 232539 677940 51  8 31 10  0
57  2      0 197350288 166276 8186588    0    0 79325 135285 272963 820503 61 10 23  7  0
37 14      0 197283456 166284 8207132    0    0 100113 97553 267908 823663 60 10 22  7  0
42  1      0 197218848 166288 8226780    0    0 94280 97809 272597 857091 61 11 21  7  0
63  3      0 197169184 166288 8248476    0    0 61637 104604 293863 906430 66 11 19  5  0
65  2      0 197121056 166292 8265652    0    0 163364 100926 236870 694917 50  8 31 10  0
61  1      0 197075664 166292 8285408    0    0 88377 114348 277456 853271 62 10 22  7  0
45  3      0 197051856 166308 8303152    0    0 57493 172302 248859 757845 54  9 30  6  0
55  2      0 197050400 166308 8324300    0    0 64671 116961 298346 892922 63 11 20  5  0
50  0      0 197022656 166320 8345268    0    0 79167 102878 299308 884747 61 11 22  5  0
52  2      0 197022400 166320 8368236    0    0 53627 88013 318034 959406 66 12 19  4  0
50  1      0 196985088 166320 8391620    0    0 43207 70076 329791 1009339 67 12 18  3  0
57  3      0 196943040 166324 8413352    0    0 89348 77305 345794 959546 60 12 21  8  0
38  1      0 196906096 166336 8433488    0    0 85752 129152 309795 877024 54 10 28  8  0
43  3      0 196865056 166336 8456192    0    0 90704 81953 347133 986955 61 12 20  6  0
35  7      0 196826112 166336 8479464    0    0 78700 84924 354597 1004226 62 13 20  5  0
42  2      0 196769440 166340 8503592    0    0 67410 86053 361578 1017655 64 12 20  4  0
42  2      0 196745024 166340 8526436    0    0 76296 85724 354893 990797 62 12 22  5  0
43  1      0 196958272 166360 8545660    0    0 83548 145089 279474 818607 53 10 30  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  0      0 196923552 166364 8567616    0    0 79298 108996 331216 971151 62 12 19  6  0
50  2      0 196885488 166364 8591284    0    0 68972 88665 348904 1020238 64 13 18  5  0
35  3      0 196846800 166364 8614600    0    0 77547 81409 343931 1011215 63 13 19  5  0
63  0      0 196807264 166364 8638044    0    0 75427 83384 347775 999598 63 12 20  5  0
 4 32      0 196768960 166376 8661464    0    0 77429 84117 351421 1024371 64 13 19  5  0
55  0      0 196733984 166376 8682808    0    0 50236 118388 302557 904659 58 11 26  5  0
51  1      0 196687120 166376 8707068    0    0 56347 71312 349129 1039060 66 13 18  4  0
50  0      0 196632960 166376 8730996    0    0 61659 70688 350369 1030444 65 13 18  4  0
41  1      0 196592912 166376 8755824    0    0 38036 74720 355313 1062684 67 13 17  2  0
 4  1      0 196555808 166392 8777792    0    0 52427 115673 316480 917556 58 11 26  5  0
47  0      0 196496256 166392 8801156    0    0 73748 68564 343661 992304 63 12 21  4  0
40  1      0 196454976 166392 8825828    0    0 39185 74968 375091 1061034 67 13 17  2  0
57  0      0 196414400 166392 8849668    0    0 51279 70404 353766 1032849 65 13 18  3  0
52  1      0 196373104 166392 8873820    0    0 53710 69876 356965 1024342 65 13 19  4  0
49  0      0 196332304 166404 8895784    0    0 50196 118445 316091 905989 57 11 28  4  0
 3 32      0 196539760 166412 8917204    0    0 103761 92540 326445 892660 55 11 26  7  0
29 14      0 196511424 166416 8939132    0    0 51307 112737 303337 912054 61 11 23  5  0
43  1      0 196460512 166416 8963056    0    0 75248 89145 321541 959352 63 12 20  5  0
52  3      0 196413536 166416 8988044    0    0 60092 70268 335800 1032823 67 13 17  3  0
41  1      0 196359664 166420 9013044    0    0 62086 70224 340126 1019065 65 13 18  4  0
61  0      0 196323856 166428 9035436    0    0 50233 119020 305818 917859 59 12 25  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  1      0 196283552 166432 9059768    0    0 60271 69741 336866 1012649 65 12 19  4  0
30  4      0 196241328 166432 9085500    0    0 36703 72376 353518 1066114 68 13 17  2  0
53  1      0 196201360 166432 9110200    0    0 52888 70792 347222 1034225 65 14 18  3  0
 4 26      0 196160464 166432 9134892    0    0 70701 71720 342242 1009090 64 13 19  4  0
35  2      0 196125472 166440 9157044    0    0 30162 115904 313432 941874 60 11 25  4  0
49  5      0 196061120 166444 9181796    0    0 59984 70877 341296 1008880 64 12 19  4  0
59  1      0 196014464 166444 9206832    0    0 42843 72280 348420 1041552 67 13 17  3  0
39  4      0 195973280 166444 9231752    0    0 51021 71680 344252 1018731 65 13 19  3  0
49  2      0 195933696 166444 9254624    0    0 87961 75205 327933 936119 59 12 24  6  0
43  1      0 195898448 166460 9276456    0    0 49826 131440 317554 910395 57 11 27  5  0
53  5      0 195858528 166460 9300164    0    0 71300 83613 348936 983523 62 12 21  5  0
29 11      0 196064080 166472 9323408    0    0 66049 101668 317845 945003 61 12 22  5  0
57  1      0 196022848 166472 9346744    0    0 72582 108529 319607 952935 63 12 19  6  0
43  1      0 195981856 166476 9371464    0    0 63944 91769 339624 999452 65 12 18  4  0
44  1      0 195949056 166476 9391116    0    0 86638 130897 294374 840406 53 10 29  7  0
47  4      0 195910016 166488 9414884    0    0 89656 84260 327436 959494 62 12 21  5  0
56  1      0 195869136 166488 9440100    0    0 37937 69072 337774 1061047 70 13 15  2  0
57  2      0 195827712 166488 9465340    0    0 52153 70400 343081 1020867 66 13 18  3  0
 7 30      0 195786304 166488 9490556    0    0 41011 73893 347303 1039879 67 14 17  3  0
60  0      0 195748400 166488 9511644    0    0 65317 112812 300582 886545 56 11 27  6  0
44  3      0 195708432 166500 9535804    0    0 52232 68748 339331 1022192 66 13 18  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  2      0 195668432 166500 9560636    0    0 32876 70368 345901 1064476 69 13 16  2  0
51  0      0 195621040 166500 9585424    0    0 59099 66844 337624 993085 65 12 20  3  0
56  3      0 195579232 166500 9610388    0    0 35668 73605 349024 1042099 68 12 17  2  0
47  6      0 195543744 166500 9632592    0    0 45280 114392 306768 916052 60 11 24  5  0
48  1      0 195481952 166512 9656708    0    0 58895 68796 339105 1014691 65 13 19  4  0
54  2      0 195441616 166512 9680740    0    0 47043 70032 348666 1029653 66 13 19  3  0
44  0      0 195645056 166524 9704656    0    0 52006 78012 337948 977804 63 12 21  3  0
44  2      0 195605952 166524 9728772    0    0 48951 90393 319705 990676 66 13 17  4  0
44  0      0 195551712 166528 9750216    0    0 55302 136832 286468 864225 58 11 26  5  0
54  1      0 195555744 166536 9773824    0    0 83396 67957 337142 976060 64 12 19  5  0
47  1      0 195514624 166536 9799668    0    0 40662 75008 359851 1037163 69 13 16  2  0
50  0      0 195471120 166536 9825276    0    0 54608 74316 355366 998509 66 13 18  3  0
40  1      0 195432096 166536 9849420    0    0 47394 71084 356300 1021539 66 13 18  3  0
51  5      0 195396480 166540 9871188    0    0 61829 117229 302673 875307 56 11 28  5  0
59  1      0 195355760 166540 9895856    0    0 47339 75572 339776 1006591 66 12 18  3  0
43  1      0 195313760 166552 9921228    0    0 50239 74700 339055 1012181 66 13 18  3  0
46  8      0 195272928 166552 9946024    0    0 47851 74105 344128 1013471 65 13 19  3  0
54  2      0 195233472 166552 9970792    0    0 48056 68768 341810 1026207 67 12 18  3  0
58  0      0 195196704 166552 9993416    0    0 27135 112200 315717 942255 62 11 24  3  0
41  3      0 195155088 166556 10017916    0    0 48178 74132 341507 1006230 65 13 19  3  0
61  2      0 195115376 166564 10042332    0    0 47505 73156 345021 1003522 65 13 20  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
53  3      0 195069872 166564 10066208    0    0 55145 73449 334197 988023 64 13 20  3  0
54  1      0 195031648 166572 10089584    0    0 64572 69608 336995 968076 62 12 22  4  0
33  3      0 195329648 166584 10111224    0    0 44369 130364 281150 864481 59 10 27  4  0
46  4      0 195286928 166584 10136920    0    0 36343 96037 322707 995326 69 12 16  3  0
54  1      0 195231584 166592 10160692    0    0 65149 74640 325128 998138 67 12 17  4  0
54  1      0 195189920 166596 10185300    0    0 59840 71445 326848 1006274 66 12 17  4  0
51  1      0 195148960 166596 10210820    0    0 36519 73948 339917 1048619 69 13 16  2  0
45  1      0 195046240 166600 10222928    0    0 277908 79560 178470 496391 35  5 45 15  0
42  1      0 195002832 166604 10239668    0    0 107485 168417 236709 681895 49  8 37  7  0
55  8      0 194950176 166616 10260988    0    0 72201 131710 302148 874156 62 11 22  6  0
57  0      0 194916784 166620 10281944    0    0 88254 114924 286742 855478 61 10 22  7  0
46  0      0 194881184 166624 10299400    0    0 163658 103338 246974 708386 50  8 30 11  0
59  2      0 194847040 166628 10320576    0    0 82308 115057 289222 853591 61 10 23  6  0
55  2      0 194801600 166628 10338432    0    0 155470 101216 247788 722138 51  9 28 12  0
48  1      0 194757568 166640 10359504    0    0 81013 118457 282808 834686 61 10 23  6  0
50  0      0 194727536 166644 10378364    0    0 49555 172922 266716 788084 56 10 29  6  0
37  6      0 194684608 166648 10396008    0    0 150199 99789 252756 738410 52  9 30  9  0
48  2      0 194649120 166652 10417668    0    0 80322 116741 291100 841997 61 10 23  7  0
53  0      0 194614624 166656 10437648    0    0 94728 116617 288219 840049 59 10 25  6  0
60  1      0 194681392 166656 10458332    0    0 83905 115205 296204 873400 61 11 22  6  0
57  2      0 194645616 166664 10479660    0    0 97554 100469 295412 859913 59 10 24  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  1      0 194921840 166680 10499408    0    0 33213 159378 275492 822917 57 10 29  4  0
60  1      0 194884704 166680 10523796    0    0 44238 93672 312196 981478 68 12 16  3  0
53  3      0 194844096 166680 10548492    0    0 39489 73216 322353 1014944 70 12 15  2  0
 5 39      0 194839488 166684 10572040    0    0 79425 62397 322130 971243 66 12 19  4  0
53  3      0 194800688 166692 10596172    0    0 76887 70900 345419 1017514 64 12 18  5  0
 1  5      0 194765568 166696 10618000    0    0 66439 118201 311249 931547 58 12 26  4  0
54  4      0 194723520 166704 10643856    0    0 53153 76616 354642 1054940 66 13 17  3  0
63  0      0 194683008 166704 10667996    0    0 81422 74460 348131 1001517 63 12 20  6  0
49  3      0 194643264 166704 10692496    0    0 62412 85449 356544 1039654 65 12 18  4  0
 1 35      0 194605120 166712 10716132    0    0 96479 78692 342827 985946 61 12 20  6  0
 0  4      0 194567808 166716 10739324    0    0 55411 108824 327636 964931 60 12 23  5  0
25 29      0 194526080 166716 10764132    0    0 42514 86409 368009 1036680 65 13 20  2  0
62  1      0 194486784 166716 10788508    0    0 74027 72432 367823 999806 63 12 21  5  0
39  0      0 194444608 166716 10814092    0    0 40251 76024 387738 1059302 67 13 18  2  0
40  2      0 194405008 166724 10838528    0    0 72885 73029 349984 999276 62 12 21  4  0
49  1      0 194367248 166728 10861228    0    0 35355 119780 336241 956020 59 12 25  4  0
45  2      0 194577856 166740 10886580    0    0 53820 78772 346077 1013568 64 12 20  3  0
31 18      0 194537504 166744 10912080    0    0 39788 94509 334789 1039316 69 13 16  3  0
50  4      0 194499280 166744 10935336    0    0 91670 96156 323262 931608 60 12 22  6  0
57  1      0 194458400 166756 10960308    0    0 62335 86553 348877 1033602 66 12 18  4  0
 2 10      0 194420528 166756 10983352    0    0 86449 109152 328240 949753 59 12 22  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  3      0 194383136 166760 11006496    0    0 55156 109117 321004 935940 58 12 26  4  0
45  2      0 194343072 166760 11029864    0    0 72713 74856 340707 1017307 64 13 19  4  0
48  1      0 194305072 166760 11053304    0    0 70520 84241 349684 1011698 62 13 21  4  0
51  1      0 194265776 166760 11077564    0    0 68557 77404 350082 1004810 63 12 20  5  0
44  2      0 194225664 166768 11101832    0    0 70240 70764 342343 1016245 64 13 20  4  0
53  0      0 194188960 166772 11124044    0    0 50980 120281 319584 937358 58 12 25  5  0
42  2      0 194147840 166772 11149188    0    0 52855 74184 352284 1035350 65 13 18  3  0
55  2      0 194107088 166772 11173840    0    0 53706 73548 356569 1036449 65 13 19  3  0
34  1      0 194057840 166784 11199096    0    0 52499 74041 349724 1009274 64 12 21  3  0
 8  9      0 194024048 166792 11222092    0    0 49907 105652 332534 984486 62 12 21  4  0
45  3      0 193986288 166796 11245708    0    0 51716 86984 331053 975946 62 12 22  4  0
51  0      0 193939216 166796 11270140    0    0 51763 69900 353746 1035202 65 13 19  3  0
53  1      0 194139696 166804 11294728    0    0 51495 92104 323206 982433 65 12 19  4  0
55  1      0 194099136 166808 11319332    0    0 53861 95337 330324 1002591 66 12 17  4  0
54  2      0 194048624 166816 11341764    0    0 69798 110096 297118 887318 58 11 26  5  0
54  1      0 194006960 166820 11366484    0    0 59704 79625 336178 1007273 64 13 18  5  0
54  1      0 193948544 166820 11391740    0    0 63211 70052 338969 1021132 66 13 18  3  0
58  0      0 193905440 166820 11417356    0    0 41022 73460 350764 1038858 66 13 17  3  0
52  0      0 193863968 166820 11442808    0    0 53578 71332 337947 1030287 66 13 17  3  0
47  6      0 193855888 166828 11467404    0    0 77558 68081 338031 982918 63 12 21  4  0
51  1      0 193815808 166828 11489432    0    0 48533 120324 311203 919901 59 11 26  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45 13      0 193768016 166832 11515156    0    0 38951 75340 351169 1045547 67 13 17  2  0
51  4      0 193718016 166832 11539124    0    0 68950 67248 331068 972198 63 12 21  4  0
 0 19      0 193671744 166832 11561888    0    0 94692 64405 323845 954348 60 12 22  6  0
56  2      0 193629904 166840 11587120    0    0 35546 70740 347926 1043686 67 13 18  2  0
61  0      0 193594880 166840 11608876    0    0 46492 117940 312669 923772 58 11 27  3  0
41  3      0 193540000 166844 11633424    0    0 56189 71201 346787 1018493 64 13 19  4  0
47  1      0 193499680 166844 11658200    0    0 50792 74024 350944 1035756 66 13 18  3  0
61  1      0 193702864 166852 11681656    0    0 51399 88844 323291 975831 64 12 20  4  0
50  1      0 193664960 166860 11705752    0    0 54893 97052 325351 983660 66 12 18  4  0
51  2      0 193629840 166868 11727296    0    0 56975 123829 302302 891888 57 11 26  5  0
61  1      0 193588384 166868 11752312    0    0 39749 72424 342246 1051605 68 13 16  2  0
52  4      0 193524576 166872 11775720    0    0 59843 66181 310560 951448 62 12 23  3  0
48  2      0 193481584 166872 11800816    0    0 57975 69676 342331 1008281 66 12 19  3  0
48  3      0 193450560 166872 11823964    0    0 87882 64144 335527 940535 61 12 22  5  0
57  3      0 193414880 166880 11846228    0    0 30985 113816 329506 933157 61 11 25  3  0
 8 30      0 193372544 166880 11872060    0    0 40150 67976 345990 1042766 69 12 17  2  0
38  2      0 193330848 166880 11897552    0    0 32862 68392 345531 1048239 68 13 17  2  0
49  0      0 193275136 166884 11921684    0    0 65754 65857 334624 996553 63 13 20  4  0
 1 13      0 193234560 166884 11946336    0    0 31706 91900 340897 1019670 66 13 19  3  0
53  0      0 193196320 166892 11969604    0    0 44632 87016 320929 952159 61 11 24  3  0
39  1      0 193154720 166896 11994772    0    0 31306 68040 348065 1051545 69 13 17  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  3      0 193114736 166896 12019408    0    0 46787 66172 343304 1033522 67 13 18  3  0
40  1      0 193074368 166896 12044072    0    0 31126 69200 353196 1054330 68 13 17  2  0
35  3      0 193284080 166904 12065896    0    0 43037 119569 297672 881748 58 11 28  3  0
39 15      0 193245648 166916 12091092    0    0 30814 87880 331346 1018762 69 13 16  2  0
49  4      0 193206080 166916 12115672    0    0 52811 77148 326186 1000993 67 13 18  3  0
61  1      0 193165104 166916 12140676    0    0 38083 64464 334530 1053090 70 13 15  2  0
57  0      0 193122384 166916 12165684    0    0 50666 64669 332224 1023691 68 12 17  3  0
61  0      0 193085344 166916 12188356    0    0 29458 115664 304731 945213 62 12 23  3  0
54  1      0 193043872 166924 12213432    0    0 48843 66224 337092 1019613 67 12 18  3  0
50  0      0 193002912 166928 12237656    0    0 46702 65308 330259 1026499 67 13 17  3  0
46  3      0 192962544 166928 12262764    0    0 30390 67416 338615 1051712 69 13 16  2  0
50  2      0 192921040 166928 12288132    0    0 47332 67884 339574 1010354 66 13 19  3  0
59  1      0 192883280 166932 12311272    0    0 27736 112961 310431 931168 62 11 24  3  0
48  6      0 192842704 166932 12336356    0    0 45005 64756 333684 1009298 67 12 18  3  0
47  2      0 192800960 166940 12362024    0    0 29864 65756 345375 1047334 69 13 17  2  0
42  4      0 195821984 166948 9327996    0    0 60554 63629 327838 958345 62 13 21  4  0
42 14      0 196566464 166952 8571080    0    0 58268 94232 342512 970627 62 12 22  4  0
59  0      0 196537328 166956 8590060    0    0 59755 126501 292113 834998 54 10 31  5  0
53  3      0 196500128 166956 8613340    0    0 58091 92756 343938 971679 62 12 22  4  0
48  2      0 196717744 166976 8635112    0    0 76324 108325 305837 900615 60 11 23  6  0
47  2      0 196681296 166980 8657560    0    0 61788 116669 322857 952451 64 12 19  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
44  0      0 197023280 166984 8300716    0    0 88702 90341 320825 927043 61 12 21  6  0
29  3      0 196982608 166984 8323608    0    0 68742 88936 331167 965131 63 12 20  5  0
31 16      0 196917984 166988 8332140    0    0 289478 121169 130779 354644 25  4 57 14  0
37 16      0 196866144 166996 8351336    0    0 110447 128605 281983 816150 57 10 25  8  0
31 12      0 196819520 167000 8369116    0    0 134985 130901 257761 739516 53  9 28 11  0
52  5      0 196767568 167000 8388704    0    0 105353 120525 279043 806356 58 10 25  8  0
47  3      0 196733952 167004 8408368    0    0 83694 119605 293906 851538 61 10 22  7  0
 5 40      0 196694560 167008 8429132    0    0 104314 99185 278086 849546 61 11 21  7  0
42  2      0 196635200 167016 8450916    0    0 54722 107889 297187 908953 65 11 19  5  0
54  1      0 196606032 167024 8467356    0    0 91470 172369 241953 687945 49  8 35  8  0
46  5      0 196578368 167024 8486664    0    0 86335 120580 284157 833767 60 10 22  7  0
49  1      0 196541664 167028 8505072    0    0 121360 111346 269507 765227 54  9 28  9  0
19 14      0 196509552 167032 8524680    0    0 78011 114873 291587 853576 60 10 24  6  0
35  0      0 196471856 167036 8546304    0    0 64376 118157 302199 898757 64 11 20  5  0
58  1      0 196439376 167044 8562904    0    0 159138 92589 243140 711342 50  8 31 11  0
 1 39      0 196454880 167044 8583460    0    0 113650 89137 319324 859438 58 10 24  8  0
48  2      0 196422256 167048 8602612    0    0 45747 144709 283324 815199 55 10 29  6  0
60  0      0 196672496 167064 8624876    0    0 61411 83145 313442 921575 62 11 23  4  0
48  1      0 196634800 167064 8649052    0    0 27808 92252 316245 1000215 70 13 15  2  0
50  0      0 196594864 167076 8673276    0    0 44738 84337 324652 977771 67 12 18  3  0
26 16      0 196545424 167076 8695352    0    0 100895 73265 327476 957510 61 12 20  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  4      0 196508848 167076 8717436    0    0 69892 124380 335511 941805 58 12 23  7  0
55  1      0 196471520 167076 8739748    0    0 90145 77757 332301 966619 60 12 23  5  0
56  0      0 196430352 167076 8764944    0    0 50232 70860 359362 1079991 68 13 16  3  0
53  1      0 196390304 167084 8789372    0    0 61445 68668 346989 1046108 66 13 17  4  0
61  0      0 196346784 167088 8814652    0    0 48138 70324 361460 1057324 66 13 18  3  0
57  3      0 196309264 167088 8835232    0    0 70508 110804 301415 897164 57 11 28  5  0
36  1      0 196267472 167088 8860320    0    0 43060 71257 355566 1066345 67 14 16  3  0
48  2      0 196225568 167088 8885092    0    0 40500 69784 358407 1076189 68 13 17  2  0
46  4      0 196184272 167096 8909952    0    0 53833 68492 356741 1047593 65 13 18  3  0
49  2      0 196139264 167100 8931644    0    0 72836 60748 306450 910014 58 12 25  5  0
57  0      0 196107648 167100 8954192    0    0 31989 116236 328247 968459 60 12 24  4  0
40  0      0 196066480 167100 8978792    0    0 50274 69052 351761 1036399 66 12 19  3  0
44  0      0 196277280 167108 9003360    0    0 35447 72965 354467 1032159 65 13 20  2  0
54  2      0 196238592 167120 9027280    0    0 48954 93124 323588 1008762 67 12 17  4  0
48  3      0 196200272 167120 9052044    0    0 37594 93788 337738 1021446 67 13 17  3  0
49  1      0 196165648 167120 9072956    0    0 74214 113693 295367 882870 56 11 28  5  0
54  3      0 196122864 167120 9098344    0    0 38583 67364 349797 1058824 68 13 17  2  0
47  8      0 196078096 167124 9121736    0    0 54090 75549 341603 1021386 65 12 19  4  0
47  1      0 196039664 167124 9144048    0    0 93060 77452 325204 933821 59 11 23  7  0
54  1      0 195999488 167132 9168016    0    0 50316 71680 347069 1033006 65 13 19  3  0
 0  7      0 195945424 167136 9188664    0    0 101097 112057 302589 869487 55 11 27  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  2      0 195906368 167136 9212388    0    0 52608 86184 332040 958641 61 11 24  4  0
49  1      0 195869904 167136 9234368    0    0 80697 83900 346144 967231 61 11 23  5  0
52  3      0 195828864 167136 9258048    0    0 69547 81429 342346 981463 63 11 22  4  0
35  0      0 195789424 167144 9282544    0    0 50073 75312 354504 1028540 65 13 19  3  0
55  1      0 195750592 167148 9305720    0    0 55708 84905 353060 1029348 64 12 19  4  0
49  2      0 195715744 167152 9326504    0    0 61332 130008 310018 885820 55 11 28  6  0
54  0      0 195676928 167152 9349688    0    0 66429 84217 346411 994028 62 12 21  4  0
58  1      0 195639600 167152 9372300    0    0 67072 83868 343378 991111 62 12 22  4  0
41  2      0 195913520 167172 9394780    0    0 61466 97553 338992 981790 62 12 21  5  0
62  3      0 195878176 167176 9417344    0    0 65681 108968 323901 956348 63 12 19  6  0
46  1      0 195846064 167176 9436724    0    0 86127 138185 281390 808148 52 10 30  8  0
56  0      0 195806016 167176 9460844    0    0 50879 84589 347965 1024742 66 12 18  4  0
51 10      0 195766704 167180 9484540    0    0 71618 83828 335540 974061 63 12 20  5  0
47  1      0 195731360 167188 9505620    0    0 65565 102569 321583 917233 59 11 25  5  0
53  0      0 195692304 167188 9529904    0    0 50615 72040 359555 1025423 67 12 18  3  0
47  0      0 195653616 167192 9552932    0    0 57932 87696 344337 972032 63 12 21  5  0
58  0      0 195613312 167192 9577744    0    0 34295 72100 371504 1055795 68 13 17  2  0
39  3      0 195574256 167196 9601180    0    0 66191 68809 335831 999473 65 12 19  4  0
48  3      0 195533712 167196 9625652    0    0 34171 72884 353517 1056139 68 13 17  2  0
46  4      0 195493152 167204 9649624    0    0 69862 83728 338703 974840 63 11 21  4  0
49  3      0 195458064 167204 9670876    0    0 48336 130065 319667 900385 57 10 27  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  2      0 195422608 167208 9692128    0    0 94689 73960 326850 936906 60 11 23  6  0
39  1      0 195382176 167208 9717264    0    0 34042 71744 359287 1062629 67 13 17  2  0
55  1      0 195341888 167208 9741248    0    0 49638 70828 352029 1030889 66 13 18  3  0
