procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  9      0 160868832 167860 13038284    0    0 108537 125890 242258 723108 55  9 30  6  0
58  1      0 160890640 167860 13055276    0    0 54497 139972 223736 684615 53  8 35  4  0
38  2      0 160818928 167864 13076824    0    0 72377 99022 284319 862341 63 10 23  4  0
53  2      0 160782784 167864 13098920    0    0 64607 95532 303831 899488 63 11 22  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  0      0 160898688 167876 13117968    0    0 111477 88593 275941 789554 55  9 30  5  0
46  0      0 160855008 167876 13138788    0    0 112478 78733 288331 822284 57 10 29  4  0
51  2      0 160843424 167876 13162024    0    0 45816 87409 325040 948305 65 11 21  2  0
56  2      0 160797984 167880 13184496    0    0 47124 114024 318732 895323 56 11 29  5  0
41  2      0 160992736 167888 13208356    0    0 44606 79316 340517 1023462 66 13 18  2  0
 1 36      0 160852160 167900 13231604    0    0 177187 86140 313788 940924 62 12 20  7  0
 1 25      0 160721536 167900 13252232    0    0 56266 56905 283503 849129 54 11 27  8  0
41  1      0 160672992 167900 13278332    0    0 43878 68244 350628 1070284 68 13 17  2  0
28  3      0 160638512 167912 13296200    0    0 73126 122389 283363 798753 50  9 34  6  0
47  1      0 160585936 167912 13323200    0    0 64697 86968 352382 995762 62 12 21  4  0
59  1      0 160538944 167920 13347600    0    0 56428 71837 351739 1039046 65 13 19  3  0
49  3      0 160494496 167920 13373008    0    0 46075 70292 349455 1035496 65 13 19  2  0
49  1      0 160450304 167920 13398232    0    0 45239 64624 354631 1042656 66 13 19  3  0
31  1      0 160411696 167924 13420020    0    0 28752 116096 306961 903999 57 12 28  3  0
54  3      0 160366560 167924 13446972    0    0 28346 70544 358502 1069515 68 13 17  2  0
55  0      0 160293936 167932 13471468    0    0 71456 65052 332388 977091 61 12 23  4  0
50  0      0 160222176 167932 13494596    0    0 63914 71761 342761 999744 62 12 22  3  0
54  1      0 160173744 167932 13520868    0    0 41546 77332 359809 1034430 65 12 20  2  0
45  1      0 160140096 167932 13541372    0    0 38349 115261 300322 889908 56 11 30  4  0
45  2      0 160064512 167932 13566548    0    0 60709 67776 342092 1001153 63 12 21  3  0
48  2      0 160260816 167952 13591548    0    0 26764 83244 346837 1029221 66 13 20  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  0      0 160223200 167952 13616396    0    0 37787 95816 326786 1009624 68 12 18  3  0
60  2      0 160131424 167952 13639192    0    0 84891 78357 308821 946724 61 12 22  5  0
59  0      0 160091472 167956 13660840    0    0 49127 114864 291711 872231 56 10 29  5  0
48  4      0 160051040 167956 13685872    0    0 43326 70848 343667 1026182 66 13 19  2  0
51  0      0 160036976 167968 13710204    0    0 68799 66801 326598 984926 63 12 22  4  0
54  1      0 159991136 167968 13735164    0    0 41716 69004 340055 1038865 67 12 18  2  0
58  2      0 159953408 167968 13760896    0    0 28015 74185 351612 1057595 68 13 17  2  0
42  1      0 159911584 167968 13782696    0    0 46081 112056 311311 878140 55 11 30  3  0
32  1      0 159853296 167968 13807436    0    0 38934 69692 363735 1041718 67 13 19  2  0
50  2      0 159810336 167980 13833556    0    0 26125 71840 371777 1060702 67 13 18  1  0
57  0      0 159770688 167980 13857568    0    0 55271 67784 341892 1001880 63 13 22  3  0
37  0      0 159710240 167980 13881736    0    0 69199 69065 331780 976950 62 12 23  3  0
45  1      0 159674976 167980 13902836    0    0 32877 123812 308123 885961 56 10 31  3  0
57  1      0 159631872 167984 13928544    0    0 40151 71344 351377 1041262 66 12 19  2  0
59  1      0 159576256 167992 13952760    0    0 47781 70244 340927 1006191 64 13 21  3  0
50  6      0 159784640 168128 13978712    0    0 23523 76829 355759 1043210 65 13 20  2  0
49  1      0 159745424 168128 14002576    0    0 36749 93944 324616 1005323 67 12 18  2  0
54  0      0 159756416 168128 14022600    0    0 58901 135188 275605 836048 55 10 31  4  0
51  2      0 159716016 168132 14047764    0    0 33484 73705 346702 1052313 67 14 17  2  0
56  1      0 159675072 168140 14072648    0    0 43590 70176 334953 1028318 66 13 19  2  0
54  3      0 159618208 168140 14096996    0    0 62200 66424 326991 991985 64 13 21  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  1      0 159574176 168140 14122784    0    0 24515 72533 347384 1049329 67 13 18  2  0
48  0      0 159538656 168140 14144680    0    0 33605 115172 291555 881513 57 11 29  3  0
52  0      0 159498912 168140 14168916    0    0 41836 69564 343432 1031420 66 13 19  2  0
60  0      0 159457088 168152 14193780    0    0 37745 70832 336953 1019869 65 13 19  2  0
53  0      0 159411392 168152 14219588    0    0 37982 70668 336335 1011412 65 13 20  2  0
23  8      0 159370528 168152 14244408    0    0 21033 84777 341189 1051661 68 14 17  1  0
49  1      0 159335440 168152 14265960    0    0 29649 103468 299107 883375 56 11 30  3  0
54  2      0 159284768 168156 14290100    0    0 53910 68248 335593 982395 63 12 22  3  0
58  0      0 159243920 168164 14315136    0    0 51483 66648 337967 1001224 64 12 22  2  0
54  5      0 159202464 168164 14340368    0    0 17938 70220 353295 1061189 68 13 18  1  0
49  1      0 159162960 168164 14364536    0    0 42451 70673 343994 1006796 64 12 21  2  0
 2 17      0 159366432 168176 14383784    0    0 29748 127728 275080 817472 55 10 32  3  0
51  1      0 159319776 168176 14409456    0    0 19310 97972 326557 1013375 68 13 18  1  0
45  5      0 159262672 168192 14426004    0    0 174953 112757 230750 676584 49  8 31 11  0
 0 20      0 159169040 168196 14442632    0    0 146691 137981 242982 697468 53  8 31  8  0
46  3      0 159129600 168200 14462960    0    0 108125 148542 261455 764132 58  9 27  6  0
46  7      0 159072976 168204 14481452    0    0 126905 113630 249116 729843 53  9 30  8  0
56  0      0 159054240 168208 14500464    0    0 127643 105109 277121 784678 54 10 29  8  0
52  3      0 159035680 168224 14520396    0    0 90654 129057 286331 836083 59 10 26  5  0
46  1      0 159040480 168228 14538036    0    0 79006 176653 250641 711846 50  8 36  6  0
48  0      0 159000512 168228 14560892    0    0 52017 80513 321640 966668 65 12 21  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
59  0      0 158960448 168228 14584972    0    0 69466 79969 313542 938322 63 11 23  3  0
57  0      0 158920016 168232 14609520    0    0 38910 82012 330140 969990 65 12 21  2  0
40 10      0 158881920 168240 14632488    0    0 54806 81104 314834 947432 64 11 22  3  0
55  2      0 158844576 168240 14653720    0    0 43596 123581 282545 830478 55 10 32  3  0
 4  0      0 158854400 168240 14676872    0    0 40517 77049 329481 995621 66 12 19  2  0
61  0      0 158802416 168240 14702668    0    0 17932 63968 342048 1037540 68 13 18  1  0
46  1      0 158754736 168240 14728144    0    0 17523 65200 346901 1042168 69 12 18  1  0
53  0      0 158676416 168248 14753768    0    0 37885 62408 341906 1007974 66 12 20  2  0
49  1      0 158886016 168260 14775044    0    0 14077 120192 281836 863929 57 11 30  2  0
47  1      0 158867424 168264 14799824    0    0 24250 99620 340278 1005600 68 13 17  2  0
39 11      0 158766320 168268 14818908    0    0 138130 94297 254712 749220 53  9 29  9  0
62  0      0 158696112 168272 14833420    0    0 173181 151657 221313 597634 45  7 36 12  0
33  9      0 158667056 168284 14851276    0    0 123834 172141 248790 690378 52  8 32  8  0
39  1      0 158670512 168292 14864600    0    0 176770 148775 220262 593339 43  7 39 11  0
46  4      0 158644224 168296 14880904    0    0 140627 158445 253263 684256 49  8 35  8  0
39  6      0 158613504 168304 14897252    0    0 153947 153723 237447 637892 47  7 37  9  0
15 11      0 158631232 168308 14916516    0    0 97583 149238 286770 804718 57  9 28  6  0
33  8      0 158604432 168320 14933400    0    0 40093 153201 263647 773660 53 10 34  4  0
58  0      0 158611296 168320 14958448    0    0 61568 83468 312112 944102 64 12 21  3  0
 8 18      0 158572416 168324 14981580    0    0 72444 86401 319220 946209 63 12 22  3  0
37  0      0 158535856 168324 15004904    0    0 37417 84900 317859 968818 65 12 20  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  7      0 158494848 168332 15029080    0    0 47135 87004 319289 968617 67 11 20  2  0
 1  7      0 158459824 168340 15050536    0    0 49452 120329 295935 882162 60 10 26  4  0
51  1      0 158413344 168340 15071208    0    0 68626 92384 289441 863489 58 11 28  4  0
34  1      0 158374848 168344 15094464    0    0 55552 86461 323544 948601 64 11 22  3  0
41  0      0 158330544 168344 15118452    0    0 36649 81785 330425 997092 67 12 19  2  0
57  1      0 158291744 168344 15139956    0    0 68162 71552 323136 950245 62 12 24  3  0
62  4      0 158495712 168360 15165316    0    0 21798 86352 338685 1006898 66 13 19  2  0
60  1      0 158461744 168364 15187000    0    0 34759 140169 279065 866545 60 11 25  4  0
48  5      0 158423680 168364 15210260    0    0 60983 75917 307274 953187 65 12 20  3  0
36  1      0 158382592 168364 15235824    0    0 28264 58640 327758 1033507 70 13 16  1  0
59  0      0 158340352 168364 15261596    0    0 23847 58596 326642 1040983 70 13 16  1  0
59  0      0 158298240 168372 15286964    0    0 21441 60800 326706 1037501 70 13 16  1  0
44  1      0 158262512 168372 15309020    0    0 17717 102624 290535 904761 60 11 26  2  0
47  0      0 158218592 168372 15335092    0    0 20020 59068 336057 1032435 69 13 17  1  0
54  0      0 158178448 168372 15360716    0    0 19090 58932 330621 1041845 69 13 16  1  0
55  5      0 158137344 168372 15385076    0    0 18347 59544 336792 1052239 70 13 16  1  0
 1  2      0 158098608 168384 15408676    0    0 16264 98276 308942 963396 65 11 22  2  0
56  0      0 158057392 168384 15432800    0    0 32355 67680 320745 982585 65 12 21  2  0
44  1      0 158016160 168384 15458756    0    0 18541 68416 332224 1036298 70 12 17  1  0
52  0      0 157975008 168384 15483624    0    0 32689 63964 327665 1003796 68 12 19  2  0
45  2      0 157932320 168384 15509048    0    0 16119 62224 337650 1026772 69 13 17  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
57  0      0 157894592 168392 15532220    0    0 14847 103100 306082 940724 63 12 24  2  0
54  1      0 158093472 168404 15557252    0    0 14536 66904 326370 1006121 68 13 19  1  0
60  1      0 158054384 168404 15582352    0    0 15346 83572 316663 1008137 70 12 16  1  0
 2 10      0 157985840 168408 15601728    0    0 181014 62745 245192 770607 55  9 29  7  0
61  1      0 157836416 168424 15604992    0    0 341958 92268 72413 177079 16  2 63 19  0
65  1      0 157811472 168428 15619500    0    0 142400 193094 194486 533134 44  6 38 11  0
32  7      0 157784288 168436 15635652    0    0 97300 172343 243553 702422 57  8 28  8  0
64  1      0 157709088 168440 15652156    0    0 147392 143481 218561 628295 50  7 33  9  0
33  9      0 157679488 168448 15669016    0    0 47132 203144 204461 613293 50  7 37  6  0
36  1      0 157635104 168448 15688256    0    0 86066 106520 270417 798018 59 10 26  4  0
38  2      0 157577616 168456 15708628    0    0 74980 108652 279387 857372 63 10 23  4  0
53  6      0 157504640 168460 15728328    0    0 113187 104258 274455 778764 56  9 30  5  0
21  2      0 157464016 168464 15746976    0    0 109547 105705 267927 789989 58  9 28  5  0
49  1      0 157423504 168468 15767812    0    0 101739 120885 280550 791936 57 10 28  6  0
50  0      0 157388640 168472 15787484    0    0 71045 127854 288535 847314 61 10 25  4  0
 3  4      0 157359040 168484 15807128    0    0 80471 141997 268102 773067 55  9 30  6  0
56  1      0 157327008 168484 15826556    0    0 45345 121713 269459 808985 58 10 29  3  0
60  1      0 157291504 168484 15848752    0    0 63016 88044 296670 901521 64 11 22  3  0
54  0      0 159776048 168496 13343760    0    0 113179 77362 279237 809664 55 11 29  5  0
 5 18      0 161053152 168500 12052380    0    0 72850 90429 324735 929388 62 12 23  3  0
59  3      0 161018560 168508 12075820    0    0 15336 87273 343969 992322 66 12 21  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  1      0 161016576 168520 12096152    0    0 48710 120848 282941 811059 53 10 33  5  0
31 14      0 161220544 168528 12118616    0    0 60689 86660 334930 998789 63 13 20  4  0
53  1      0 161180752 168528 12143208    0    0 40302 99896 344067 1035667 67 13 17  3  0
44 12      0 161519760 168536 11787508    0    0 79978 76265 326686 967095 62 12 20  5  0
48  1      0 161480832 168544 11811656    0    0 56093 68692 343912 1047129 66 13 18  3  0
64  0      0 161441360 168544 11834556    0    0 78094 68041 338735 996950 63 12 21  4  0
40  2      0 161405536 168544 11856052    0    0 37169 118268 303883 900633 57 11 29  4  0
50  0      0 161368448 168548 11879492    0    0 54879 84717 352302 1041933 66 12 19  3  0
46  1      0 161327648 168548 11903620    0    0 52116 73852 347044 1028046 65 13 20  3  0
63  0      0 161289952 168556 11926628    0    0 59792 69136 344533 1019815 63 13 21  3  0
63  0      0 161247808 168556 11952064    0    0 26895 65752 352814 1080554 69 13 17  1  0
 2 38      0 161229664 168560 11973044    0    0 139998 110509 302155 905383 57 11 26  6  0
55  2      0 161186384 168560 11994320    0    0 22610 63928 302792 891200 57 11 26  7  0
38  0      0 161148576 168560 12017360    0    0 65131 81772 345792 980934 61 12 23  4  0
29  0      0 161109008 168568 12041028    0    0 39657 82445 364259 1026757 63 13 21  3  0
24  1      0 161070816 168572 12064392    0    0 57878 75176 351646 1007681 63 12 21  4  0
 6 24      0 161036960 168572 12084508    0    0 26645 118260 306157 899576 57 11 30  3  0
56  4      0 161000256 168572 12106616    0    0 94005 75725 330064 921815 57 11 27  6  0
53  0      0 161207840 168584 12129880    0    0 59863 101576 326967 954590 62 12 23  4  0
46  0      0 161170272 168596 12152580    0    0 45858 110145 338640 998479 65 12 20  3  0
62  1      0 161177344 168596 12129880    0    0 56142 77429 350340 1028813 65 13 19  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  5      0 161143488 168596 12150448    0    0 41984 109092 286734 873007 56 11 29  4  0
50  1      0 161101696 168596 12175792    0    0 44282 66768 342237 1029593 66 13 19  2  0
54  2      0 161060528 168596 12200512    0    0 26860 67932 348764 1060885 68 14 17  1  0
42  3      0 161015392 168608 12226840    0    0 29273 68372 347534 1033872 67 13 18  2  0
32 10      0 160975584 168608 12247996    0    0 87380 76224 317803 935615 60 11 25  4  0
43  0      0 160941120 168608 12268608    0    0 48783 127721 295249 851966 53 11 33  3  0
60  1      0 160905408 168612 12290440    0    0 71769 79596 336638 973824 61 12 23  4  0
48  0      0 160863984 168612 12315020    0    0 43841 86133 354250 1033102 65 13 20  3  0
59  1      0 160825888 168620 12337732    0    0 58365 83572 348389 1000589 63 12 22  3  0
36  0      0 160785088 168624 12362056    0    0 41225 75357 368562 1026050 65 12 20  2  0
 1  4      0 160750624 168624 12382636    0    0 61696 106140 329270 889302 56 11 29  4  0
50  1      0 160712544 168624 12406268    0    0 37902 99885 354009 962037 60 12 25  3  0
58  1      0 160673488 168628 12428556    0    0 58138 83208 363033 973991 62 11 24  3  0
48  1      0 160881440 168644 12451788    0    0 51483 90605 337370 967205 62 12 23  3  0
50  0      0 160844992 168648 12475484    0    0 36515 92916 321873 1010554 67 13 17  3  0
60  0      0 160803696 168648 12499888    0    0 43197 85600 331240 1004077 66 12 19  2  0
55  0      0 160771488 168652 12519076    0    0 49876 111565 291534 896123 58 11 26  5  0
54  0      0 160726720 168652 12546336    0    0 24883 70504 346374 1053039 69 13 17  1  0
43  2      0 160686512 168660 12569948    0    0 41662 71048 337231 1017696 66 12 20  2  0
41  0      0 160646336 168660 12594888    0    0 42197 69908 336312 1021940 66 13 19  2  0
40  0      0 160607024 168660 12617784    0    0 52344 68808 330421 996600 64 12 20  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  0      0 160569824 168664 12640188    0    0 20113 116725 300504 906928 58 11 28  2  0
64  0      0 160531632 168664 12663808    0    0 40862 71404 344891 1026318 66 13 19  2  0
55  0      0 160486496 168676 12689780    0    0 22508 68796 347493 1046983 67 13 18  1  0
43  2      0 160448672 168676 12712876    0    0 41653 69908 344385 1025581 65 13 20  2  0
 0  3      0 160410864 168676 12735696    0    0 35327 98308 326873 975681 62 12 23  2  0
43  2      0 160372544 168676 12758320    0    0 19776 91337 331170 994758 64 12 23  1  0
51  0      0 160322528 168676 12780884    0    0 59082 66556 317447 941706 60 13 24  3  0
49  1      0 160293632 168684 12802712    0    0 35557 69348 353078 1027787 65 13 21  2  0
53  0      0 160500832 168696 12828508    0    0 42284 71469 343754 979317 62 12 23  2  0
 1  5      0 160465744 168696 12850316    0    0 33211 120892 303771 949183 65 12 21  2  0
35  4      0 160428160 168700 12874292    0    0 20236 112172 300233 918863 61 12 25  2  0
68  0      0 160402768 168704 12886876    0    0 190923 127465 210591 603725 45  7 37 11  0
 4  8      0 160358496 168716 12904120    0    0 148035 161273 244560 668179 51  8 33  9  0
30  8      0 160332544 168724 12920184    0    0 137569 123614 223390 650100 50  8 34  8  0
42 10      0 160299472 168728 12937944    0    0 128190 145702 249417 703076 53  9 30  8  0
10 23      0 160271328 168732 12954188    0    0 134892 145142 263721 722956 52  9 30  8  0
49  6      0 160239072 168736 12974296    0    0 101616 132105 287890 825896 57 10 26  6  0
56  2      0 160207584 168748 12994420    0    0 93742 121534 300260 848868 57 10 27  5  0
60  0      0 160178320 168752 13011456    0    0 42691 138253 269841 799984 54 10 32  4  0
38  1      0 160140256 168752 13034888    0    0 50225 76805 325242 985444 66 12 19  3  0
50  2      0 160149056 168752 13057832    0    0 60035 67469 329566 956569 62 11 24  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
62  1      0 160109632 168752 13082484    0    0 38583 69288 337149 1015674 67 12 19  2  0
51  0      0 160068080 168752 13107720    0    0 21655 73876 345266 1043116 69 13 17  1  0
24  1      0 160019968 168768 13126796    0    0 46810 112624 288931 865052 55 11 31  3  0
52  0      0 159979680 168768 13151092    0    0 38158 70296 344787 1011015 66 12 20  2  0
38  0      0 159939376 168768 13174676    0    0 40044 70869 347585 1006785 64 13 20  2  0
43  3      0 159900320 168768 13198920    0    0 36089 70364 341975 1009940 65 13 20  2  0
54  2      0 160107888 168780 13221424    0    0 34235 84180 328631 976416 64 12 22  2  0
60  0      0 160075648 168792 13242428    0    0 32216 138512 270645 835185 57 10 29  4  0
21 21      0 160032720 168800 13264900    0    0 50145 74469 314309 966588 65 12 21  2  0
53  2      0 159994176 168800 13290052    0    0 37223 71489 337344 1021361 67 13 18  2  0
41  1      0 159957872 168800 13312896    0    0 55646 83584 334986 980784 64 12 21  3  0
64  2      0 159919680 168800 13335424    0    0 71873 79888 347999 951815 61 12 23  3  0
53  1      0 159885456 168812 13355276    0    0 50771 128957 294719 828760 54 10 31  4  0
33 12      0 159845536 168816 13379064    0    0 52273 87681 351816 1023626 66 13 19  2  0
51  2      0 159810192 168816 13401392    0    0 52112 83388 326057 937755 62 11 24  3  0
51  1      0 159768032 168820 13426000    0    0 47354 87349 344185 985860 64 12 21  3  0
60  0      0 159731584 168824 13448300    0    0 50677 85044 329677 986606 64 13 21  3  0
44  4      0 159691904 168832 13470944    0    0 68623 86373 332601 953077 61 11 24  4  0
62  1      0 159661360 168836 13489816    0    0 54729 137184 290259 838400 55 10 31  4  0
61  2      0 159623424 168836 13513212    0    0 69202 93509 332224 943512 60 11 24  4  0
64  1      0 159586496 168840 13534292    0    0 53108 95317 337785 956278 62 11 23  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  3      0 159548064 168848 13557972    0    0 68607 89760 334919 951265 60 12 24  4  0
36  6      0 159512096 168848 13579824    0    0 67620 94577 342130 970556 63 12 23  3  0
51  4      0 159725632 168860 13599468    0    0 32327 147569 276116 784629 51 10 35  4  0
48  0      0 159693888 168864 13619440    0    0 67874 113576 308383 928763 63 11 22  4  0
57  1      0 159657920 168868 13641972    0    0 76542 103649 319330 932915 61 11 23  4  0
 2 13      0 159591648 168872 13661220    0    0 173240 80082 293989 847596 55 11 29  6  0
60  1      0 159543280 168884 13668764    0    0 228583 90940 177685 499639 35  5 49 11  0
48  0      0 159504896 168888 13692340    0    0 105891 128269 268153 785074 56  9 28  6  0
56  0      0 159454928 168896 13711896    0    0 98592 132718 287693 798570 56  9 27  7  0
53  2      0 159421088 168900 13730432    0    0 109143 127697 277068 779838 56  9 27  8  0
53  0      0 159398512 168904 13744780    0    0 71829 178213 237291 673474 49  8 35  8  0
54  0      0 159366960 168916 13763564    0    0 152427 113069 250137 699966 50  9 33  8  0
40  5      0 159332976 168916 13784016    0    0 71126 130597 295014 855105 61 10 24  5  0
58  0      0 159285056 168920 13803040    0    0 88111 126002 283729 824559 59 10 26  5  0
52  1      0 159251584 168924 13822380    0    0 97988 126145 280266 812686 58 10 27  5  0
50  0      0 159220704 168928 13841292    0    0 125939 115678 266344 769788 55  9 29  6  0
51  1      0 159215488 168936 13862320    0    0 70701 100924 303713 895713 62 11 23  4  0
 3 22      0 159188368 168944 13878676    0    0 53054 153945 250537 756913 54  9 33  4  0
58  0      0 159152656 168944 13900816    0    0 54606 88149 300755 884967 62 11 23  4  0
60  2      0 159113968 168944 13921948    0    0 48776 93452 304570 930495 66 11 20  3  0
37  3      0 159187376 168948 13946244    0    0 40816 72602 336726 985226 66 12 20  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 20      0 159150800 168956 13968624    0    0 34837 65224 328051 983411 65 12 20  2  0
47  3      0 159361712 168964 13988920    0    0 49180 129880 291170 835553 53 10 31  6  0
56  1      0 159320176 168968 14011432    0    0 57885 97788 337927 1009548 66 12 18  4  0
48  1      0 159275648 168968 14037364    0    0 81118 76778 338958 983109 63 12 21  5  0
46  0      0 159230384 168972 14058252    0    0 69562 79648 318407 949419 61 12 23  4  0
41  0      0 159185248 168980 14081552    0    0 75090 83060 343897 995594 63 12 21  4  0
42  4      0 159146800 168980 14105112    0    0 75521 71661 343340 996055 63 12 21  4  0
55  1      0 159110848 168984 14126316    0    0 28307 117248 303580 911083 58 11 28  3  0
53  1      0 159069920 168984 14151680    0    0 31415 68668 354280 1069303 68 13 17  2  0
41  3      0 159030112 168984 14174832    0    0 62962 66457 337714 1011023 64 13 20  3  0
48  3      0 158989824 168992 14199420    0    0 28858 69800 352697 1058040 67 14 18  2  0
 0 21      0 158947168 168992 14225064    0    0 29351 86948 358467 1043384 65 13 19  2  0
54  1      0 158908848 168996 14247616    0    0 46416 100053 323267 919260 58 11 27  3  0
53  0      0 158872016 168996 14270544    0    0 56762 69416 359696 990163 63 12 22  3  0
42  3      0 158830352 168996 14294840    0    0 50838 70552 350929 1007771 63 13 21  3  0
55  6      0 158791552 168996 14319276    0    0 39842 74240 353659 1033786 65 13 20  2  0
51  0      0 158754960 169008 14340068    0    0 38486 113457 305797 880234 55 11 31  4  0
58  2      0 158959440 169016 14362560    0    0 22055 82300 349310 1013871 65 13 21  2  0
40  0      0 158920512 169016 14387420    0    0 50720 91944 320947 983556 65 12 19  3  0
55  1      0 158879840 169020 14411620    0    0 53963 86713 329459 978178 65 12 20  4  0
56  1      0 158837664 169020 14437104    0    0 31801 71392 345640 1065977 69 13 16  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 158799360 169032 14459556    0    0 58855 83568 344059 1010605 64 12 20  4  0
53  0      0 158764144 169036 14480588    0    0 67364 123477 295014 870335 55 10 29  5  0
37  1      0 158724336 169036 14504536    0    0 40972 70868 337291 1030532 66 13 19  2  0
42  4      0 158683904 169036 14529584    0    0 27520 74069 350628 1059734 68 14 17  2  0
52  0      0 158645952 169036 14552208    0    0 39264 71792 347802 1030019 66 12 20  2  0
 3 21      0 158606768 169044 14575632    0    0 75208 81800 326714 940201 60 11 24  5  0
62  0      0 158570432 169044 14597116    0    0 38563 102528 311911 921625 59 11 27  3  0
43 12      0 158528528 169044 14623236    0    0 24566 75248 354377 1053884 68 13 18  2  0
58  0      0 158489584 169048 14645916    0    0 30697 72921 353702 1054913 68 13 18  2  0
32  1      0 158451392 169048 14669388    0    0 53946 69484 337355 999382 64 12 21  3  0
59  1      0 158412832 169056 14691860    0    0 38517 114208 311909 911211 58 11 28  4  0
57  0      0 158373408 169056 14716404    0    0 22013 72348 358465 1056019 67 13 19  1  0
 9  0      0 158562672 169068 14739480    0    0 44375 70693 347121 981588 62 12 23  2  0
 3 12      0 158525664 169068 14762664    0    0 37321 106144 314435 974504 66 12 19  3  0
59  1      0 158503840 169072 14785400    0    0 42856 112524 304354 921059 61 11 24  3  0
40  5      0 158467520 169080 14808236    0    0 66965 80457 331969 989485 64 12 20  4  0
58  1      0 158429824 169084 14830816    0    0 44345 88164 322381 984253 64 13 21  3  0
43  8      0 158388400 169084 14855784    0    0 27339 70236 350208 1054005 69 13 17  1  0
46  0      0 158348976 169088 14879092    0    0 58842 67401 332266 996318 64 12 21  3  0
50  1      0 158309168 169088 14903420    0    0 37290 70108 339076 1027007 67 12 18  2  0
 1  5      0 158270848 169096 14926304    0    0 21785 122492 319603 946645 61 12 24  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  0      0 158211712 169096 14948624    0    0 41251 68340 330849 995651 65 12 21  2  0
35  1      0 158161488 169096 14974236    0    0 38750 71817 338696 1000887 65 12 20  2  0
52  1      0 158120560 169096 14998660    0    0 66037 68384 330373 960685 62 12 23  3  0
43  1      0 158082128 169096 15021292    0    0 20241 70632 346417 1039368 68 13 18  1  0
56  1      0 158037360 169104 15044144    0    0 18376 115328 317621 947365 61 12 25  2  0
47  0      0 158005120 169112 15067168    0    0 54012 65837 334052 987428 64 12 22  3  0
46  2      0 157964944 169112 15091504    0    0 19637 70076 349353 1042915 68 13 18  1  0
43  1      0 157920800 169112 15114860    0    0 19160 70684 353175 1044663 67 13 19  1  0
52  2      0 158134704 169124 15137468    0    0 61004 81897 311221 930593 62 11 23  3  0
61  0      0 158099984 169124 15159516    0    0 15804 140496 289168 910039 62 11 24  3  0
39 12      0 158064272 169132 15181768    0    0 44813 71060 322099 1007116 67 13 18  2  0
57  1      0 158020128 169136 15207688    0    0 26002 68141 339873 1040957 69 13 17  1  0
55  2      0 157981904 169136 15231184    0    0 36627 66392 328779 1017256 68 12 18  2  0
53  0      0 157940608 169136 15255976    0    0 38623 67116 329023 1015669 68 12 18  2  0
56  0      0 157903904 169136 15278292    0    0 20187 114492 314485 940983 61 12 24  3  0
55  2      0 157865216 169144 15301672    0    0 34646 66296 331713 1021412 67 13 18  2  0
59  0      0 157823808 169144 15326320    0    0 20282 68868 336160 1045405 69 13 17  1  0
41  3      0 157784128 169148 15350004    0    0 53754 63153 324677 971871 64 12 21  3  0
59  2      0 157745552 169148 15373284    0    0 33036 67384 333422 1019071 67 13 19  2  0
56  1      0 157709104 169148 15395224    0    0 15165 114576 306063 940953 62 11 25  2  0
