procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45 18      0 234755616 169348 12887436    0    0 399336 35597 123219 315310 20  4 43 33  0
43 11      0 234732544 169348 12903052    0    0 141483 149677 286587 750223 52  9 18 20  0
 1 48      0 234687456 169352 12920080    0    0 165728 129693 281726 744712 52  9 18 21  0
37 26      0 234630512 169356 12935672    0    0 186882 118585 257493 671521 46  9 23 22  0
16 34      0 234600384 169364 12955512    0    0 162240 120530 279085 753043 52  9 20 19  0
29 26      0 234588992 169364 12970996    0    0 156836 113729 283844 773412 54  9 19 18  0
57  3      0 234550272 169376 12985236    0    0 136254 149804 233806 651934 46  8 26 19  0
 2 43      0 234515744 169380 13005992    0    0 135205 106834 299571 821485 58 11 16 16  0
20 39      0 234483312 169384 13025556    0    0 165909 111301 293316 784641 55 10 18 17  0
44  9      0 234437152 169388 13043632    0    0 129070 114601 295979 804198 57 10 18 16  0
 1 34      0 234411232 169388 13062572    0    0 195754 109025 265308 711214 50  9 21 21  0
 3 39      0 234406224 169408 13071940    0    0 217956 106677 237232 633890 44  8 26 22  0
34 20      0 234360032 169412 13091468    0    0 183644 113785 243203 643098 46  9 24 22  0
 2 28      0 234330944 169416 13109428    0    0 164244 122366 274094 726827 48  9 23 19  0
34 14      0 234320816 169420 13124416    0    0 143403 105193 292235 781225 51 10 23 16  0
57  6      0 234284336 169420 13147960    0    0 128245 80016 350002 953481 62 12 15 10  0
52  3      0 234247008 169428 13170392    0    0 113261 66681 363419 1005655 65 13 15  7  0
53  5      0 234207664 169428 13192520    0    0 139169 59648 345693 942039 59 12 18 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  7      0 234176416 169428 13211956    0    0 138782 76736 395578 979213 57 12 17 15  0
50  2      0 234387632 169444 13231164    0    0 123034 124577 316963 818439 48 10 26 15  0
46  4      0 234352976 169448 13252524    0    0 156112 90692 342696 920621 58 12 17 13  0
31 16      0 234314496 169456 13276460    0    0 127950 94901 364759 992020 63 13 14 11  0
64  2      0 234278592 169456 13298232    0    0 151577 69600 378784 1017894 61 13 15 10  0
55  2      0 234238576 169456 13322756    0    0 142618 69892 375585 1030999 63 13 15  9  0
54  7      0 234202048 169456 13345792    0    0 131361 72008 388810 1053639 65 13 14  8  0
55  6      0 234170720 169460 13365104    0    0 136843 114109 311387 824406 50 10 25 15  0
41  8      0 234132176 169468 13387672    0    0 135614 73764 374619 1015296 63 13 15 10  0
50  4      0 234089936 169468 13413152    0    0 123063 76521 382699 1032899 63 13 15  9  0
56  7      0 234055072 169468 13435400    0    0 136766 74316 378247 1018821 62 13 15 10  0
35 24      0 234017968 169468 13457212    0    0 164066 71156 352471 942498 57 12 18 13  0
54  3      0 233986560 169472 13476796    0    0 115968 125944 323849 860647 52 11 23 14  0
58  6      0 233948064 169480 13500096    0    0 134068 84557 375474 988697 60 13 17 11  0
47  4      0 233914048 169480 13521172    0    0 150513 84116 363860 955362 57 12 18 13  0
46  7      0 233871040 169480 13544556    0    0 142109 82277 345512 923862 56 12 20 12  0
32 19      0 233836224 169484 13563800    0    0 158908 80956 370039 913860 55 11 19 14  0
49  2      0 233784640 169484 13586608    0    0 129643 86277 399703 995682 60 13 17 10  0
13 44      0 233753728 169488 13605032    0    0 121666 130256 326232 834820 50 10 25 15  0
54  5      0 233984816 169508 13626820    0    0 136147 89933 354881 922953 55 11 21 13  0
47 14      0 233939424 169512 13647756    0    0 138782 103516 337285 904506 58 11 17 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 43      0 233906656 169512 13669372    0    0 142292 95301 339596 917520 58 12 16 14  0
42  7      0 233871360 169516 13691420    0    0 153894 78373 355744 946280 58 12 17 13  0
23 15      0 233828640 169516 13717128    0    0 132826 81736 368166 987635 61 13 16 11  0
44  5      0 233799440 169524 13731712    0    0 128595 121045 311233 823785 49 11 24 15  0
53  7      0 233757680 169524 13757092    0    0 137509 80108 367661 984510 61 12 16 11  0
45  3      0 233724240 169528 13777060    0    0 162385 69737 348427 932159 56 12 18 13  0
54  4      0 233684672 169528 13802996    0    0 120606 67272 383460 1050159 65 13 14  7  0
27 30      0 233652240 169528 13822948    0    0 130980 64652 376263 1022103 63 13 15  9  0
47  3      0 233598224 169536 13846860    0    0 118445 108380 320722 862627 53 11 25 11  0
38  1      0 233561760 169536 13869716    0    0 117858 66116 387075 1047743 65 13 15  7  0
60  1      0 233522656 169536 13893700    0    0 128014 63604 372084 1033127 64 13 14  9  0
50  2      0 233486304 169536 13915216    0    0 132768 65593 374402 1008201 62 12 16  9  0
60  4      0 233444864 169536 13940228    0    0 114325 66676 385398 1063894 66 13 14  7  0
51  1      0 233414336 169548 13958468    0    0 112580 107940 331439 889657 55 11 23 12  0
45  3      0 233373696 169548 13983648    0    0 132452 65868 376215 1015795 62 13 16  9  0
48  3      0 233336560 169548 14005664    0    0 115157 67724 380863 1048785 65 13 15  7  0
 0 50      0 233550656 169560 14028940    0    0 140380 77993 336831 919736 59 11 18 12  0
54  5      0 233517856 169560 14049224    0    0 130707 105756 341046 920839 58 12 16 14  0
56  2      0 233481680 169564 14072020    0    0 133235 86205 354759 949729 60 12 16 12  0
34 20      0 233453568 169572 14088668    0    0 148611 121248 304618 810781 50 10 25 15  0
57  2      0 233410656 169576 14114924    0    0 133408 80533 365918 976075 60 13 16 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 40      0 233377872 169576 14134908    0    0 158812 76317 347959 919582 56 12 18 14  0
49  1      0 233336048 169576 14159940    0    0 115267 68252 377676 1050239 66 13 14  7  0
51  7      0 233303712 169576 14180908    0    0 128009 68400 372410 1010787 63 13 16  9  0
51  7      0 233266496 169588 14201624    0    0 118266 109880 313717 851715 52 11 24 13  0
42 10      0 233229904 169588 14224204    0    0 127707 69108 369342 1007050 63 13 16  9  0
56  2      0 233189904 169588 14248020    0    0 135325 67365 366398 995076 62 13 16  9  0
34  2      0 233153872 169588 14270000    0    0 114492 68416 376995 1044683 65 13 14  7  0
52  2      0 233117408 169592 14292964    0    0 132659 103272 327091 888689 55 11 23 11  0
45  8      0 233081552 169600 14313876    0    0 131897 75912 363572 985299 61 12 16 10  0
28 13      0 233043744 169600 14337424    0    0 128885 67300 371265 1022689 63 13 15  8  0
50  5      0 233007328 169600 14359732    0    0 115348 71521 375813 1018158 64 13 16  8  0
47  4      0 233078656 169604 14384156    0    0 143439 68548 358372 956674 59 12 18 11  0
43  5      0 233043584 169604 14405712    0    0 130619 69636 372869 999563 62 12 16  9  0
50  3      0 233262016 169628 14427588    0    0 114330 130148 309308 852359 55 10 21 13  0
38 16      0 233230976 169628 14446572    0    0 125535 95797 341626 954314 61 12 14 12  0
 5 36      0 233168688 169636 14462940    0    0 258841 111832 203300 538264 38  7 27 28  0
32 25      0 233177568 169640 14473416    0    0 207049 152231 203764 527052 39  6 28 27  0
 2 47      0 233165120 169648 14487296    0    0 222863 147514 218415 551663 41  7 24 28  0
53  4      0 233131120 169652 14500884    0    0 176257 149753 248381 623969 47  8 22 24  0
58  7      0 233096256 169664 14512856    0    0 224042 142378 211571 523804 38  6 27 29  0
 1 51      0 233089520 169668 14527100    0    0 172964 157470 253264 659806 49  8 19 24  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 48      0 233062048 169672 14544028    0    0 184654 136063 249499 647057 44  8 23 24  0
52  2      0 233038832 169676 14558552    0    0 149294 131081 299693 781155 54  9 18 19  0
49  6      0 233060896 169680 14575528    0    0 164465 135038 261760 680336 44  8 30 18  0
58  2      0 233025056 169688 14597512    0    0 119972 69432 376511 1032609 65 13 14  7  0
43  7      0 232985808 169688 14622472    0    0 138356 67380 367700 988280 63 12 15 10  0
38  8      0 232949632 169688 14643788    0    0 134033 68945 365555 983731 62 13 16  9  0
54  5      0 232910544 169688 14667536    0    0 138080 67240 368014 994714 63 12 15 10  0
46  8      0 232876720 169692 14687640    0    0 120477 111808 328180 888672 55 11 22 12  0
55  4      0 232836288 169700 14712404    0    0 117079 69896 377664 1034947 65 13 14  7  0
41 16      0 232802512 169700 14733100    0    0 135880 66825 367441 986104 62 12 16 10  0
51  4      0 232761536 169700 14758116    0    0 134624 68392 364375 995907 63 13 15  9  0
49  8      0 232727616 169700 14778088    0    0 145942 71360 347764 921793 58 11 19 12  0
49 15      0 232694288 169704 14798544    0    0 118228 125553 330387 874025 54 11 22 13  0
56  5      0 232903424 169732 14819592    0    0 151715 98552 315867 841348 54 11 20 15  0
56  7      0 232872672 169736 14841896    0    0 124519 112491 344359 921498 59 12 15 13  0
50  2      0 232839904 169736 14861812    0    0 156767 84131 341889 920293 59 11 17 14  0
48  8      0 232802064 169736 14884588    0    0 146414 83820 354692 950527 60 12 16 12  0
43  6      0 232754928 169740 14903436    0    0 144570 82388 358186 965522 60 12 16 11  0
 3 36      0 232733248 169740 14925260    0    0 138194 131325 323151 848236 52 10 23 15  0
55  3      0 232701632 169748 14945428    0    0 137472 79500 341286 922087 59 11 17 12  0
58  3      0 232664736 169748 14968696    0    0 137089 83241 362304 969897 61 12 16 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
62  2      0 232598656 169752 14988396    0    0 155976 79853 342637 917942 57 12 18 13  0
62  2      0 232561296 169752 15011500    0    0 125544 85772 362931 972679 62 12 16 10  0
43  2      0 232508992 169752 15033612    0    0 143103 83496 354694 943363 60 12 17 12  0
60  3      0 232475776 169764 15054044    0    0 114922 128253 325017 877960 54 12 21 13  0
52  4      0 232467376 169764 15074600    0    0 134962 64672 363322 977138 62 12 16 10  0
61  1      0 232427872 169764 15099100    0    0 129052 66396 371190 1005929 63 13 15  9  0
60  1      0 232392928 169764 15119808    0    0 144175 66929 350451 956438 60 12 18 10  0
51  3      0 232352608 169764 15143936    0    0 123416 81429 363928 988930 62 13 16 10  0
54  6      0 232326224 169776 15160452    0    0 128797 120940 320538 861347 54 11 22 13  0
54  9      0 232284304 169776 15185632    0    0 127696 71184 367599 999117 63 13 15  9  0
67  3      0 232498400 169788 15205728    0    0 127022 79277 347798 941828 61 11 17 10  0
20 36      0 232458576 169788 15230440    0    0 124459 87520 337883 954932 63 12 14 10  0
44  6      0 232426560 169788 15250656    0    0 121051 73888 355336 990361 65 13 14  9  0
53  6      0 232384944 169800 15273488    0    0 142451 104117 317733 855641 54 11 22 13  0
54  2      0 232352048 169800 15293544    0    0 119700 65048 368217 1021394 66 13 14  7  0
58  6      0 232311600 169800 15318180    0    0 130094 61828 361152 997930 65 13 15  8  0
50  3      0 232275600 169800 15340512    0    0 130355 62028 360616 1001214 64 13 15  8  0
52  7      0 232234080 169804 15365188    0    0 128442 62456 360252 1002954 65 12 15  8  0
56  3      0 232198672 169804 15387024    0    0 106578 108660 338614 925233 59 12 19  9  0
54  3      0 232162416 169812 15409992    0    0 117428 65232 383662 1019461 65 13 14  7  0
51  3      0 232122368 169812 15433568    0    0 127561 61505 365778 1001338 64 13 15  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  6      0 232085056 169812 15456900    0    0 130772 61688 362626 994525 64 12 16  8  0
65  4      0 232047600 169812 15479416    0    0 129470 62956 366367 1004694 64 13 16  8  0
48  5      0 232010208 169816 15502716    0    0 104884 108488 333884 913153 59 11 20 10  0
43  3      0 231974848 169824 15524580    0    0 145166 59433 350032 946678 60 12 17 10  0
54  4      0 231937312 169824 15546852    0    0 113183 65636 370501 1028239 66 13 14  7  0
42  5      0 231897920 169824 15570432    0    0 128673 63136 370410 993935 64 12 16  9  0
58  5      0 232104400 169832 15593620    0    0 126888 65396 359395 957589 61 12 18  8  0
29 17      0 232069616 169836 15615324    0    0 111410 87676 347720 979788 65 13 13  9  0
59  4      0 232040064 169844 15633340    0    0 101419 132361 311695 863989 58 11 19 12  0
42  8      0 231968480 169852 15645584    0    0 407553 33988 115232 297196 19  4 44 33  0
 8 44      0 231941168 169852 15662944    0    0 146927 132653 293838 795381 57 10 16 17  0
43  5      0 231881632 169856 15679932    0    0 148753 128017 282057 745479 53  9 19 19  0
 1 42      0 231846144 169860 15698132    0    0 160565 132102 278984 741481 52  9 19 20  0
45  4      0 231847648 169872 15715392    0    0 159839 121197 278529 745700 52  9 20 19  0
50  1      0 231799856 169876 15733232    0    0 140240 135309 285201 765092 54  9 18 18  0
 3 19      0 231763824 169880 15748176    0    0 179816 156441 230888 616591 44  8 27 21  0
51  7      0 231735776 169884 15765028    0    0 143647 119061 283287 766680 54  9 20 17  0
50  7      0 231681536 169888 15785260    0    0 138299 103433 300891 833935 59 11 15 15  0
39  4      0 231666752 169888 15803928    0    0 163108 87730 289316 802022 57  9 18 16  0
45  6      0 231634480 169896 15824352    0    0 155705 78904 309456 862229 59 11 15 14  0
47  2      0 231599520 169900 15844076    0    0 124476 104173 316937 858054 60 11 16 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
57  2      0 231538944 169904 15863472    0    0 188040 83509 283011 773292 53 10 19 18  0
45 11      0 231511136 169904 15880492    0    0 138413 130697 277697 746489 51  9 24 16  0
43  4      0 232243408 169912 15132560    0    0 123599 78569 342861 932614 63 12 15 10  0
31  4      0 235318672 169924 12085604    0    0 141441 74772 324200 872498 57 12 16 14  0
45  5      0 235320752 169924 12104408    0    0 165914 74217 320650 865578 56 11 20 13  0
47  4      0 235288016 169924 12125680    0    0 111037 84524 373738 991680 63 12 15 10  0
55  6      0 235255216 169924 12145028    0    0 178882 71825 348869 868836 51 10 20 18  0
49  6      0 235463536 169944 12162108    0    0 142170 146389 300717 756028 45  9 24 21  0
31 23      0 235543184 169952 12068944    0    0 135391 111225 359858 908784 55 11 17 16  0
 2 48      0 235776128 169952 11823000    0    0 177112 81316 371833 934220 55 12 17 16  0
54  5      0 235742400 169952 11843688    0    0 141622 81353 354495 934750 57 12 18 14  0
44  3      0 235701280 169956 11864460    0    0 156203 81068 357800 958227 59 12 17 12  0
 1 41      0 235669920 169956 11885580    0    0 154665 85385 370442 979458 59 12 16 12  0
50  3      0 235634944 169968 11907140    0    0 125920 116568 335141 902433 54 12 22 12  0
50  5      0 235598112 169968 11929308    0    0 123728 72084 388935 1054353 64 14 15  7  0
43  4      0 235557440 169968 11953544    0    0 136205 71973 379127 1020367 63 13 15  9  0
28 29      0 235520368 169968 11976000    0    0 134045 69996 387632 1007311 61 13 16 11  0
58  6      0 235481440 169968 11999456    0    0 121055 71992 410165 1041830 64 12 14 10  0
54  4      0 235447824 169972 12019484    0    0 136311 118224 346023 857040 52 11 22 15  0
62  3      0 235394752 169980 12042636    0    0 135994 86049 395090 994838 60 13 17 11  0
51  2      0 235358048 169980 12063300    0    0 143660 82528 390001 963306 58 12 18 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
46  6      0 235337344 169984 12085420    0    0 146310 84113 370104 961199 58 12 18 12  0
14 42      0 235302496 169984 12105568    0    0 145618 76416 364164 972736 59 12 17 11  0
43  3      0 235269152 169984 12127116    0    0 119839 117320 344491 909417 55 12 23 11  0
62  1      0 235475856 170000 12150672    0    0 114055 75092 381297 1018915 62 13 17  8  0
61  1      0 235425504 170004 12171824    0    0 131013 96053 345979 956940 61 13 15 12  0
51  2      0 235389792 170004 12194196    0    0 115964 92920 358176 980099 63 12 15 10  0
50  5      0 235353472 170004 12216144    0    0 140458 69257 370596 1013537 63 13 15  9  0
60  2      0 235329536 170004 12239640    0    0 135543 68172 370808 1025039 63 13 15  9  0
52  6      0 235296672 170012 12259364    0    0 107395 118488 341776 939294 58 12 20 10  0
59  2      0 235257120 170012 12283828    0    0 132493 68764 373896 1021189 63 13 15  9  0
40  6      0 235219664 170016 12305988    0    0 130561 69676 371033 1020443 64 13 15  8  0
47  4      0 235179808 170016 12330452    0    0 118255 71044 382456 1057463 66 13 14  7  0
64  1      0 235140992 170016 12353520    0    0 131693 71276 370915 1008051 63 13 15  9  0
45 16      0 235105648 170028 12374704    0    0 106651 115685 343972 939872 59 11 20 10  0
46  3      0 235068320 170028 12397080    0    0 129657 68728 370287 1019160 63 13 15  8  0
48  5      0 235027408 170028 12422088    0    0 116024 69344 382553 1045800 65 14 14  7  0
45 22      0 234974704 170028 12444056    0    0 131531 68484 372168 1006734 62 13 16  9  0
59  7      0 234934272 170028 12467864    0    0 115163 68380 379769 1053102 66 14 14  6  0
58  1      0 234900176 170036 12488340    0    0 107787 117840 343534 927196 57 11 21 10  0
55  4      0 234878576 170040 12510328    0    0 146516 67257 359817 968958 60 12 17 11  0
35  4      0 235082720 170052 12533016    0    0 127309 72744 369145 988765 62 12 18  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  3      0 235047456 170056 12555812    0    0 112860 85272 350318 996200 64 13 13  9  0
48 15      0 235013120 170056 12576268    0    0 125739 80181 341431 953177 61 12 15 11  0
53  8      0 234978976 170064 12597036    0    0 110462 99640 332566 911564 57 11 21 11  0
57  3      0 234942528 170068 12618688    0    0 153938 56105 349840 960526 60 12 16 11  0
53  0      0 234904832 170068 12641988    0    0 116914 59904 372537 1036981 66 13 14  7  0
57  5      0 234868368 170068 12663648    0    0 132543 59156 367920 1021881 64 13 15  8  0
44  7      0 234809840 170068 12687932    0    0 133700 58924 365347 992268 63 13 16  9  0
21  5      0 234776096 170076 12709376    0    0 103666 102696 335704 911961 57 11 22 10  0
60  4      0 234740896 170076 12730752    0    0 127873 57628 366351 1018880 64 13 15  8  0
58  5      0 234717840 170080 12753384    0    0 130019 58029 368730 1005949 63 12 16  9  0
49  7      0 234679136 170080 12777008    0    0 115178 59632 373335 1047191 66 14 14  6  0
55  4      0 234644304 170080 12798292    0    0 129425 58452 368416 1005284 63 13 16  8  0
73  5      0 234591728 170088 12819956    0    0 118662 99992 326241 873032 55 11 23 11  0
59  2      0 234554912 170088 12842160    0    0 128122 59404 370369 1024484 64 13 15  8  0
48  3      0 234515968 170092 12864928    0    0 116836 60381 375514 1032989 65 13 15  7  0
 1 46      0 234476304 170092 12888576    0    0 132490 59464 374885 1007150 63 13 16  8  0
49  6      0 234440320 170092 12910656    0    0 114295 59648 377905 1027036 64 13 16  7  0
46  2      0 234678160 170100 12929228    0    0 121961 121512 286507 783713 50 10 26 15  0
51  4      0 234645664 170112 12950580    0    0 124902 86152 343680 950373 62 12 15 11  0
 4 44      0 234603760 170120 12963004    0    0 260432 106809 203102 513436 36  6 27 31  0
27 34      0 234582304 170124 12976700    0    0 186362 148486 228762 560092 42  7 24 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
61  2      0 234540496 170128 12991368    0    0 185248 141514 247614 616596 46  8 21 26  0
35  9      0 234534432 170132 13005888    0    0 163465 127433 276670 734825 52  9 19 20  0
59  5      0 234502800 170144 13026860    0    0 161879 103058 282626 774317 54 10 19 17  0
 3 54      0 234476416 170144 13042296    0    0 156018 136205 260225 702031 48  9 26 18  0
61  0      0 234428416 170144 13062328    0    0 127448 69244 339839 938633 62 12 15 10  0
50  9      0 234390224 170148 13083656    0    0 129522 64909 346352 965665 63 13 15  9  0
 1 39      0 234353408 170148 13106928    0    0 134756 67132 349746 978070 63 12 15  9  0
 0 48      0 234318176 170156 13128320    0    0 128151 68349 348426 962847 63 12 15 10  0
59  4      0 234280480 170160 13149196    0    0 159634 60752 297553 839192 57 11 21 12  0
 7 40      0 234257360 170164 13165668    0    0 132253 119528 282055 761633 50  9 25 16  0
52  4      0 234207872 170164 13187192    0    0 149780 72553 336905 910894 59 11 18 13  0
48  4      0 234173152 170164 13207928    0    0 146661 62468 361815 981945 61 12 16 10  0
59  3      0 234154176 170176 13227628    0    0 153985 64861 345107 916754 57 12 19 12  0
46  6      0 234120672 170176 13250052    0    0 144968 72152 356481 956502 60 12 17 12  0
51  7      0 234073200 170180 13268404    0    0 123600 117145 325922 855272 54 10 23 13  0
50  3      0 234053376 170180 13289208    0    0 145572 71180 358343 934491 58 12 18 13  0
48 11      0 234275200 170192 13310136    0    0 139326 91557 336452 911299 58 11 18 13  0
48  5      0 234243200 170200 13329764    0    0 146325 104043 332943 888282 57 11 16 15  0
55  3      0 234211712 170200 13348676    0    0 135881 83438 353875 951028 60 12 16 12  0
58  4      0 234174112 170204 13370092    0    0 164921 69813 338278 900332 57 11 17 15  0
46  5      0 234143504 170204 13389532    0    0 107629 113592 325980 896020 58 11 21 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  2      0 234105280 170208 13413304    0    0 135299 66524 362696 991884 64 12 15  9  0
 4 39      0 234067376 170216 13435524    0    0 138019 66029 369610 1007840 65 13 14  8  0
53  2      0 234033648 170216 13456120    0    0 142475 77380 348103 933178 59 12 17 12  0
46  5      0 233996576 170216 13478040    0    0 145386 77984 352418 955266 60 12 16 12  0
52  4      0 233964080 170220 13498440    0    0 114667 124221 324386 869271 55 11 22 13  0
48  6      0 233929744 170220 13518656    0    0 144918 64404 356502 969345 61 12 16 10  0
56  4      0 233891168 170220 13542344    0    0 117860 67348 373468 1024226 66 13 14  7  0
48 13      0 233855712 170228 13562860    0    0 145147 63925 355092 967734 61 12 16 10  0
44  5      0 233815408 170228 13587192    0    0 116949 67940 376009 1020164 65 13 15  7  0
 1 26      0 233778544 170232 13608956    0    0 138439 101528 332518 893189 56 11 20 12  0
17 33      0 233750672 170232 13626064    0    0 121773 95465 341932 912620 58 11 20 11  0
45  3      0 233712256 170232 13649716    0    0 155065 76452 341889 908958 58 11 19 12  0
47  5      0 233659040 170244 13670840    0    0 140151 79349 355136 941611 59 12 18 11  0
39  3      0 233872704 170260 13690572    0    0 120474 96228 338560 918368 59 11 17 12  0
22 32      0 233855808 170260 13711144    0    0 136927 106296 330488 884607 59 11 16 14  0
53  3      0 233813056 170264 13728144    0    0 134809 127461 294676 790577 51 10 23 15  0
55  5      0 233775104 170264 13750696    0    0 136803 81085 359630 968900 62 12 15 11  0
50 10      0 233689600 170276 13762200    0    0 315036 65616 173350 460550 32  6 34 28  0
46  5      0 233664832 170280 13776832    0    0 207712 113197 241698 644232 45  8 24 23  0
57  4      0 233623888 170284 13791452    0    0 131624 132841 295776 780147 53 10 18 19  0
62  4      0 233553808 170288 13810080    0    0 186400 124478 260095 687801 48  8 22 22  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  2      0 233525808 170292 13825652    0    0 153457 131285 297309 748266 52  9 19 20  0
37  6      0 233500032 170304 13842452    0    0 184942 123845 273940 676068 47  9 22 22  0
23 35      0 233477664 170312 13854708    0    0 151084 161754 224261 582987 40  7 33 20  0
35  5      0 233431168 170312 13873768    0    0 151296 109385 292974 796517 57 10 17 17  0
54  3      0 233401888 170316 13891668    0    0 134691 111416 304374 830669 59 10 16 15  0
 9 36      0 233372224 170320 13909348    0    0 197189 105726 263322 700189 50  8 20 22  0
28 24      0 233393808 170332 13923380    0    0 154977 107232 286096 764182 54  9 19 18  0
52  5      0 233358768 170336 13944416    0    0 138247 101014 312333 849989 58 11 16 15  0
 1 42      0 233321408 170336 13963920    0    0 170103 84468 303406 837230 57 11 18 14  0
42  3      0 233339184 170340 13980752    0    0 92691 142810 275539 754642 51 10 25 14  0
11 42      0 233307552 170340 13998664    0    0 158627 71224 323418 859805 57 11 19 13  0
57  3      0 233269744 170348 14022732    0    0 140374 65321 354082 949887 61 12 18 10  0
54  3      0 233236976 170348 14041692    0    0 112198 71652 373955 1013223 64 13 15  7  0
42  4      0 233451504 170356 14066536    0    0 127420 76772 349699 929542 60 12 19 10  0
11 37      0 233420512 170360 14083988    0    0 123082 129193 285069 793482 53 10 23 14  0
38 14      0 233479168 170364 14104388    0    0 135903 88388 355472 953647 60 12 15 13  0
52  4      0 233449776 170364 14123384    0    0 153521 63056 393222 992239 59 12 16 13  0
46  3      0 233408720 170372 14147180    0    0 184707 65909 346597 924429 56 12 18 15  0
50  8      0 233379104 170372 14165696    0    0 146603 80985 376369 984307 59 12 16 12  0
 3 47      0 233337680 170372 14190668    0    0 160269 72484 370313 994813 61 12 15 11  0
38  6      0 233310272 170380 14206324    0    0 125477 108856 324016 864006 52 11 25 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  5      0 233266752 170380 14233152    0    0 125635 66740 384937 1059057 65 14 14  7  0
53  3      0 233234288 170388 14253700    0    0 141973 66361 373684 1008658 62 13 16 10  0
28  3      0 233190128 170388 14278896    0    0 140657 64848 376374 1014898 63 13 15  9  0
56  6      0 233157024 170388 14298864    0    0 125604 68460 383668 1047194 65 13 14  8  0
51  5      0 233118688 170392 14321172    0    0 137678 103777 309476 848914 52 11 24 14  0
47  3      0 233084832 170392 14341984    0    0 122481 68352 385471 1053932 65 13 14  8  0
56  7      0 233034848 170404 14365488    0    0 114459 63800 365982 1009435 63 14 17  7  0
50  3      0 233002864 170404 14387140    0    0 135101 65828 373339 1013571 62 13 16  9  0
56  0      0 232979920 170404 14411320    0    0 131962 66264 380198 1028601 62 13 16  9  0
 3 39      0 232948432 170408 14430468    0    0 120115 109060 337060 907168 55 12 23 10  0
22 28      0 233158752 170416 14453768    0    0 112833 78213 360939 984052 61 13 17  9  0
50  8      0 233127488 170428 14473672    0    0 126800 91768 351444 964057 61 12 15 12  0
48 10      0 233088624 170428 14497780    0    0 138057 75677 351777 972388 62 12 15 11  0
52  3      0 233053296 170428 14518320    0    0 123921 66212 380477 1044752 65 14 14  7  0
17 30      0 233012736 170428 14543448    0    0 134685 72928 365206 1005829 64 13 15  9  0
46  7      0 232982368 170432 14561200    0    0 128164 106781 315931 849475 53 10 24 13  0
41  6      0 232942192 170440 14585188    0    0 143677 78408 359873 951820 59 12 17 12  0
 7 48      0 232911808 170440 14602940    0    0 147169 80325 370613 989746 61 13 16 11  0
57  4      0 232869872 170440 14629028    0    0 125905 81012 359323 965811 60 12 17 11  0
51  3      0 232839232 170444 14647568    0    0 157578 75792 351717 935782 57 12 18 13  0
45  6      0 232802768 170444 14669108    0    0 113037 126001 318291 842380 52 10 25 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  4      0 232771072 170456 14687836    0    0 145946 77457 359132 945908 58 11 18 13  0
51  5      0 232731520 170456 14711640    0    0 146826 77576 362329 960368 59 12 17 12  0
50  6      0 232697296 170456 14731868    0    0 128725 82397 380091 989283 62 12 16 10  0
45 15      0 232653648 170460 14758348    0    0 154270 76832 351580 931304 57 12 18 13  0
15 30      0 232623024 170460 14776796    0    0 131108 82537 369776 983897 61 12 16 11  0
46  3      0 232592000 170460 14795320    0    0 130854 122180 311245 808232 49 10 25 16  0
60  1      0 232559440 170468 14816360    0    0 137333 79561 365408 970518 60 12 17 11  0
