procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  0      0 172981984 166932 11779356    0    0 16785 70048 341435 1050437 69 13 17  1  0
46  1      0 172942144 166932 11801820    0    0 28066 113888 302372 906000 59 11 27  2  0
57  0      0 172888528 166932 11825580    0    0 11779 65764 322404 991583 65 13 21  1  0
57  0      0 172853248 166944 11850540    0    0 32200 68477 349663 1015822 67 12 19  1  0
48  1      0 172814304 166944 11873832    0    0 27972 66880 345027 1030669 67 12 19  1  0
38  1      0 172772864 166944 11900448    0    0 27666 68396 334957 1017671 66 13 20  1  0
56  1      0 172734240 166948 11922808    0    0 11213 113112 307787 933352 61 11 26  1  0
50  1      0 172693712 166948 11947088    0    0 10519 68508 342699 1051176 69 13 17  1  0
58  0      0 172651520 166956 11973248    0    0 28038 67188 339687 1007079 66 12 21  1  0
39  0      0 172608704 166964 11998048    0    0 27169 66449 335745 1009719 66 13 20  1  0
 1  3      0 172569376 166964 12022756    0    0  9237 98672 330475 1000787 65 12 21  1  0
57  0      0 172530512 166964 12046268    0    0 26510 81196 315483 951993 62 12 25  1  0
50  1      0 172731456 166972 12070148    0    0  9574 83964 325008 1007153 68 12 19  1  0
44  2      0 172693968 166980 12094592    0    0 25848 87792 321337 993567 68 12 18  1  0
57  1      0 172653728 166988 12118664    0    0 21422 65665 330643 1036072 69 13 17  1  0
54  1      0 172621456 166992 12134384    0    0 313200 38456 154595 459212 31  6 55  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  1      0 172576816 166996 12149864    0    0 80373 174093 253910 738805 52  9 34  5  0
36  2      0 172529936 167000 12169468    0    0 91403 128553 281583 811526 57 10 28  4  0
56  1      0 172473952 167004 12190952    0    0 68098 135598 302773 852353 61 10 26  4  0
31  0      0 172423664 167012 12209248    0    0 83848 118977 289602 833716 59 10 27  4  0
42  1      0 172424496 167016 12231628    0    0 75028 130313 303875 843258 60 10 27  4  0
64  0      0 172375472 167020 12252892    0    0 80110 127433 291521 826688 59 10 28  3  0
30  3      0 172310096 167024 12272756    0    0 79217 116294 292457 838679 60 10 27  3  0
 6 11      0 172275936 167028 12295072    0    0 70777 107084 291210 882364 65 10 23  2  0
46  0      0 172246864 167040 12312512    0    0 46730 172618 255273 726048 51  9 37  3  0
59  0      0 172131744 167040 12330876    0    0 190827 89100 234414 647062 46  8 39  7  0
62  0      0 172095472 167044 12352136    0    0 31318 96929 310630 924111 67 11 20  2  0
35  1      0 175048384 167060 9370788    0    0 58543 101342 285714 827587 60 11 27  2  0
 9 26      0 175818768 167060 8557656    0    0 86294 101828 304283 876405 63 11 23  2  0
45  1      0 175812736 167068 8573260    0    0 129209 83442 257889 712725 48  8 37  7  0
51  0      0 175779344 167072 8594836    0    0 42316 132028 302578 851712 56 10 32  2  0
46  1      0 175987088 167080 8616740    0    0 25637 101865 328897 962329 65 11 23  1  0
56  2      0 175952192 167080 8639768    0    0 77246 99968 317991 937126 62 11 23  3  0
11 12      0 176291088 167080 8283144    0    0 53705 82025 342735 1006611 65 13 19  4  0
47  1      0 176248304 167088 8310152    0    0 40853 74032 352847 1071115 68 13 16  2  0
62  2      0 176208512 167092 8334116    0    0 33354 71584 350289 1089627 69 13 16  1  0
45  2      0 176171424 167096 8355832    0    0 42366 122437 306423 930385 58 12 27  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  1      0 176133856 167096 8379092    0    0 57611 74064 339670 1018037 63 13 21  3  0
57  0      0 176089712 167096 8406216    0    0 26937 80600 359883 1071252 67 13 18  2  0
53  0      0 176052768 167096 8428152    0    0 44453 77864 351888 1038996 65 13 20  2  0
58  1      0 176052880 167104 8450644    0    0 79011 82601 330967 951627 59 12 25  4  0
55  0      0 176019408 167108 8471256    0    0 53051 136128 309146 890499 55 11 30  4  0
 3 29      0 175975632 167108 8496360    0    0 51107 78333 359322 1045030 65 13 20  2  0
50  2      0 175936448 167108 8519948    0    0 38803 76932 345431 1014944 64 12 21  2  0
53  0      0 175892928 167108 8546328    0    0 20926 72952 359560 1074923 67 13 18  1  0
62  2      0 175853120 167116 8569952    0    0 37840 85980 359254 1039768 64 13 21  2  0
52  0      0 175811712 167120 8588376    0    0 80462 124545 306427 838285 51 10 34  5  0
63  0      0 176017344 167128 8611312    0    0 33741 83244 355746 1019650 63 13 22  2  0
54  0      0 175975760 167132 8633928    0    0 102300 89352 296169 886819 57 11 25  6  0
65  0      0 175985552 167132 8608916    0    0 58644 105829 331576 971469 63 12 22  3  0
63  0      0 175945744 167144 8634700    0    0 62032 83985 344062 1012206 64 13 21  3  0
48  0      0 175910032 167144 8655592    0    0 40802 133320 313502 916420 57 12 28  4  0
58  1      0 175874688 167144 8676604    0    0 73649 80757 329668 969372 61 12 23  4  0
43  6      0 175834704 167144 8700456    0    0 55421 84952 339540 996949 63 13 22  3  0
26  0      0 175793664 167148 8724644    0    0 36866 85973 354703 1038923 65 13 20  2  0
47  9      0 175756560 167156 8747224    0    0 69329 82476 339953 975097 61 11 24  3  0
39  4      0 175715008 167156 8773468    0    0 52158 85709 348855 998426 63 12 22  3  0
42  9      0 175679648 167160 8793524    0    0 38628 135480 317500 914357 58 11 28  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
59  2      0 175639216 167160 8815540    0    0 60708 73981 345948 988207 61 12 24  3  0
51  0      0 175599168 167160 8841584    0    0 18337 68048 357509 1064785 68 13 18  1  0
38  0      0 175557136 167168 8866048    0    0 33966 66952 341657 1035864 66 13 19  2  0
48  3      0 175513360 167168 8891752    0    0 36945 67824 346597 1023946 65 13 21  2  0
47  1      0 175480000 167172 8910516    0    0 15496 112476 320784 959590 61 12 26  2  0
60  0      0 175422688 167172 8938864    0    0 32692 67100 337668 1000504 64 13 22  2  0
47  0      0 175629760 167180 8962148    0    0 16535 87340 327387 1008596 67 12 19  1  0
70  0      0 175586624 167192 8986992    0    0 36050 94757 328749 1007113 66 12 19  2  0
11  8      0 175546192 167192 9010236    0    0 27138 88528 332367 1034847 68 13 18  2  0
53  0      0 175503296 167196 9033336    0    0 38103 99685 310442 951407 61 12 25  2  0
56  5      0 175460880 167196 9056824    0    0 36502 68292 332287 1035374 68 13 18  2  0
56  0      0 175414016 167196 9082484    0    0 18205 68236 341372 1064455 69 13 17  1  0
48  0      0 175369488 167204 9106732    0    0 34411 69664 339544 1024271 66 13 20  2  0
65  1      0 175327456 167208 9129716    0    0 30651 112396 305520 929620 59 12 26  3  0
47  0      0 175287040 167208 9151824    0    0 33124 66688 337798 1041500 67 13 18  2  0
41  0      0 175237920 167208 9178040    0    0 16228 70873 348783 1053708 68 13 18  1  0
46  1      0 175195520 167208 9201520    0    0 16822 68868 346974 1061242 68 14 17  1  0
53  1      0 175148896 167208 9226168    0    0 30824 66000 343055 1035790 67 12 20  1  0
52  0      0 175106240 167220 9249276    0    0 30711 113805 305751 917931 59 11 28  2  0
49  1      0 175063216 167220 9272016    0    0 30375 72868 344829 1025781 66 13 20  2  0
49  0      0 175012624 167220 9295612    0    0 38785 73832 348202 1008163 64 12 22  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  2      0 174970960 167220 9319276    0    0 29367 74008 346352 1014761 65 13 21  1  0
40  0      0 175160240 167232 9343284    0    0 42684 87329 318677 960401 63 12 23  2  0
 3  0      0 175123040 167240 9364704    0    0 32064 144436 290660 880470 59 11 27  3  0
24  1      0 175075424 167244 9390316    0    0 46754 75797 328501 997063 66 12 19  3  0
45  1      0 175012192 167248 9411732    0    0 43304 67700 332785 1019236 67 13 19  2  0
51  0      0 174961568 167248 9438568    0    0 35928 68368 330463 1024130 67 12 18  2  0
53  0      0 174920512 167248 9459612    0    0 19679 108260 311124 950570 62 12 24  2  0
48  2      0 174892832 167260 9484016    0    0 53751 76640 331811 978247 63 12 22  3  0
 8 15      0 174853408 167260 9506696    0    0 34986 71137 363575 1043081 68 13 18  1  0
54  1      0 174809008 167260 9531952    0    0 15220 71948 357725 1026898 67 13 19  1  0
60  0      0 174750480 167260 9553936    0    0 38288 66472 355651 1019203 66 13 19  2  0
35  0      0 174703856 167260 9580736    0    0 31046 71388 343052 1018220 66 12 20  2  0
52  0      0 174650160 167268 9601028    0    0 30824 116808 302049 912216 59 11 27  2  0
44  3      0 174595856 167272 9627228    0    0 38412 72541 335757 1001085 65 12 21  2  0
50  0      0 174582960 167272 9649744    0    0 17545 73148 345349 1029875 68 12 19  1  0
58  1      0 174540176 167272 9675444    0    0 38211 63328 337090 997756 65 12 21  2  0
42  1      0 174500624 167272 9698624    0    0 14356 64928 353589 1040734 68 12 19  1  0
59  0      0 174708576 167284 9719580    0    0 21365 117108 289456 895801 59 12 28  2  0
39  2      0 174666032 167292 9745072    0    0 13230 89412 317707 1012484 70 13 17  1  0
63  2      0 174625616 167292 9768312    0    0 54929 78601 310978 976612 66 12 20  3  0
59  1      0 174579952 167292 9791472    0    0 35834 69484 323077 1004828 67 13 19  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  0      0 174518816 167296 9817972    0    0 38407 69585 331810 1009390 66 12 20  2  0
56  0      0 174483232 167296 9838436    0    0 13679 121616 300275 935891 62 12 25  2  0
52  0      0 174440816 167308 9863192    0    0 33080 71144 331878 1008886 67 12 19  2  0
60  1      0 174418848 167308 9885648    0    0 34038 68376 329673 1012816 68 12 19  1  0
58  0      0 174369984 167308 9911364    0    0 28504 68368 331492 1008230 67 12 20  1  0
51  0      0 174317040 167308 9935696    0    0 36594 71637 336022 1016147 66 13 19  2  0
18  7      0 174279216 167308 9958512    0    0 27168 117252 309806 937591 62 11 25  2  0
53  1      0 174240160 167320 9980916    0    0 14058 71600 335084 1003348 66 12 21  1  0
56  1      0 174176912 167320 10005452    0    0 50894 68620 332092 981718 63 12 23  2  0
51  1      0 174135872 167320 10029352    0    0 13475 73153 347334 1036589 68 13 19  1  0
52  1      0 174122848 167320 10054072    0    0 27912 71144 344306 1013796 67 12 20  1  0
34  0      0 174079456 167320 10073988    0    0 33286 114460 300995 886131 58 11 29  2  0
52  0      0 174280576 167344 10098612    0    0 36666 80005 325497 961514 63 12 23  2  0
63  2      0 174238304 167348 10121004    0    0 28664 92056 311003 983440 68 12 19  1  0
27  1      0 174194272 167348 10145836    0    0 35396 85044 317765 978779 67 12 19  2  0
41  1      0 174164384 167348 10168500    0    0 23054 70369 331561 1035083 69 12 17  1  0
60  0      0 174118272 167348 10192064    0    0 30606 118696 287904 906369 61 11 26  2  0
54  1      0 173995264 167356 10211488    0    0 137339 56057 269197 814093 54 10 30  6  0
41 14      0 173952720 167356 10235960    0    0 31432 71064 324709 1005069 67 13 19  2  0
63  3      0 173914656 167356 10258548    0    0 16023 72472 334409 1039559 70 12 17  1  0
39  0      0 173869152 167356 10282864    0    0 35775 69400 333845 1008650 66 12 20  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
63  1      0 173835664 167356 10303392    0    0 27179 115728 293585 894999 59 11 28  2  0
51  0      0 173793744 167360 10328456    0    0 30092 67113 330364 1006842 67 13 20  1  0
56  1      0 173737840 167368 10350892    0    0 37015 68044 311170 964135 65 12 22  1  0
44  1      0 173679456 167368 10375764    0    0 30774 68660 331230 987627 66 12 20  2  0
57  0      0 173642752 167368 10399688    0    0 26714 70304 336498 1007544 67 12 20  1  0
54  5      0 173601824 167372 10421004    0    0 16700 114812 311321 925520 61 11 26  1  0
53  0      0 173553584 167372 10444800    0    0 60026 65441 317920 955092 63 12 23  2  0
54  1      0 173515360 167380 10467080    0    0 29521 68800 338805 1001554 66 13 20  1  0
60  2      0 173719504 167388 10492208    0    0 10850 87188 315176 992928 68 13 18  1  0
59  0      0 173671264 167392 10515300    0    0 44456 94024 314886 944077 66 11 21  2  0
 1 20      0 173605120 167404 10531964    0    0 284936 63017 163308 478660 35  5 46 14  0
 4 10      0 173538784 167404 10533160    0    0 270425 158424 145420 362584 32  4 51 12  0
52  3      0 173494432 167420 10546312    0    0 205343 216450 117719 321106 30  3 56 11  0
23  4      0 173460128 167428 10555540    0    0 173371 210839 179195 481644 42  5 41 11  0
66  0      0 173442144 167436 10570068    0    0 195328 188999 181501 495495 44  6 40 10  0
 7  5      0 173410544 167448 10580532    0    0 177957 198479 161392 444951 39  5 46  9  0
17 13      0 173369616 167452 10591920    0    0 206895 195318 172158 458608 40  5 43 11  0
58  6      0 173352384 167468 10601384    0    0 188347 195407 172337 467416 41  5 44 10  0
17 23      0 173310816 167476 10615588    0    0 157826 216155 198514 532092 46  6 41  7  0
55  1      0 173317392 167476 10628860    0    0 110460 147875 248054 718245 56  8 30  6  0
 3 17      0 173283808 167484 10650676    0    0 124332 143297 245933 720692 55  9 29  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
39 13      0 173249472 167488 10666496    0    0 106449 131722 251189 727872 56  9 29  6  0
32  2      0 173194400 167492 10684732    0    0 157205 122937 231561 662045 51  8 33  8  0
 7 24      0 173171456 167504 10697576    0    0 165645 138838 220306 620023 48  7 37  8  0
60  0      0 173215840 167504 10715532    0    0 44706 197018 236337 707232 53  9 35  4  0
40  0      0 173189536 167508 10732284    0    0 74367 128541 285878 835739 62 10 24  4  0
62  0      0 173138480 167512 10754244    0    0 79337 107430 300307 871940 61 11 25  3  0
43  4      0 173120848 167516 10773304    0    0 52713 98910 325243 952536 65 12 20  3  0
39  3      0 173074880 167524 10802248    0    0 63343 71140 360377 1044141 65 13 19  4  0
40  1      0 173040368 167524 10823988    0    0 42891 72396 375865 1061975 66 13 19  2  0
64  2      0 173004416 167536 10845116    0    0 66639 123853 303613 853709 52 10 32  6  0
36 10      0 173211920 167548 10866628    0    0 86338 90501 336858 928206 58 11 26  5  0
59  3      0 173169472 167548 10893492    0    0 32471 99860 344993 1049228 68 13 16  3  0
48  2      0 173135872 167556 10914340    0    0 54589 79516 336462 1029838 66 13 18  3  0
55  1      0 173089984 167560 10940944    0    0 54788 70953 345529 1054243 67 13 18  3  0
55  0      0 173055632 167560 10961380    0    0 49909 121484 311587 918270 58 11 27  4  0
29 11      0 173011360 167564 10987796    0    0 47971 83968 349508 1037528 65 13 19  3  0
51  3      0 172975168 167564 11007600    0    0 87950 79485 327160 971805 61 11 23  4  0
58  1      0 172930640 167572 11033824    0    0 45219 85136 356359 1044744 65 13 19  3  0
55  1      0 172892464 167576 11055872    0    0 63023 80457 342484 996156 62 12 23  3  0
56  0      0 172852528 167576 11078980    0    0 55322 129640 302792 881288 55 11 30  4  0
48  8      0 172816176 167576 11099788    0    0 58091 82789 352399 1015744 63 12 22  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  1      0 172772912 167580 11125064    0    0 59938 82096 348198 1017986 63 13 21  3  0
34 13      0 172735712 167588 11147156    0    0 40917 88637 358622 1038511 64 13 20  2  0
63  0      0 172692560 167588 11171600    0    0 73562 80652 343453 976327 60 12 24  4  0
19 16      0 172653760 167588 11194668    0    0 39386 93025 355542 1034914 64 13 21  2  0
60  4      0 172616432 167592 11215492    0    0 61845 106948 305264 891848 56 11 29  5  0
38  0      0 172576112 167592 11239200    0    0 39913 86897 362704 1050560 64 13 20  2  0
42  1      0 172779232 167612 11261860    0    0 58894 100876 310455 945446 62 11 23  3  0
41  0      0 172739936 167612 11286244    0    0 53300 110960 335476 991992 64 12 21  3  0
50  1      0 172699504 167616 11307760    0    0 71631 76410 329241 978314 62 12 22  4  0
 1 22      0 172660448 167616 11331064    0    0 40934 119904 306055 928850 60 12 25  3  0
58  1      0 172620896 167616 11354988    0    0 28110 71620 339021 1034229 66 13 19  2  0
 2 24      0 172567456 167624 11379712    0    0 65371 67640 338551 1020414 64 13 19  3  0
48  1      0 172528640 167624 11403320    0    0 22862 73428 364030 1050736 68 13 18  2  0
54  2      0 172484496 167624 11428940    0    0 41069 71593 341859 1038706 66 13 19  2  0
44  6      0 172448512 167632 11451960    0    0 19310 119268 315245 963625 61 12 25  2  0
39  3      0 172387280 167632 11475552    0    0 49847 68996 339737 1015977 65 12 20  2  0
58  1      0 172346496 167640 11499460    0    0 35934 70840 348768 1035312 66 13 20  2  0
44  1      0 172353328 167640 11524416    0    0 44924 69981 344028 1029230 65 13 20  3  0
48  1      0 172291232 167640 11547560    0    0 37303 67604 342927 1037310 66 12 20  2  0
53  1      0 172251136 167644 11569272    0    0 37449 118700 315915 918489 58 11 28  3  0
47  2      0 172198688 167644 11593532    0    0 45685 71384 344413 1020713 65 12 20  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
59  1      0 172145536 167652 11617864    0    0 34651 68784 327166 985699 64 12 22  2  0
 5 17      0 172341280 167664 11640156    0    0 40196 89749 332051 1005878 66 12 20  2  0
58  0      0 172303456 167664 11664088    0    0 36590 95552 322820 973368 65 12 21  3  0
46  0      0 172269856 167668 11685676    0    0 44534 124125 296384 897147 58 11 28  3  0
57  1      0 172225824 167668 11711484    0    0 25210 74316 342928 1065836 69 13 16  1  0
44  5      0 172206496 167680 11733880    0    0 80063 66572 324058 954240 61 12 23  4  0
42  2      0 172158112 167680 11759164    0    0 40442 69980 341833 1030973 67 12 19  2  0
47  0      0 172112496 167680 11783528    0    0 41503 70793 339196 1010466 65 13 20  2  0
34  5      0 172065376 167680 11804296    0    0 47126 115292 298994 903996 57 12 28  3  0
57  1      0 172022336 167684 11828388    0    0 23258 81180 341695 1031840 66 13 19  2  0
48  8      0 171976944 167692 11852460    0    0 41521 70468 343853 1026117 66 12 20  2  0
49  0      0 171932192 167692 11877844    0    0 43389 69309 340764 1011877 64 12 21  2  0
54  1      0 171893392 167692 11900692    0    0 19101 71952 348462 1058102 68 13 17  1  0
39  2      0 171856928 167692 11923304    0    0 49475 104588 307835 915270 58 11 27  3  0
37  0      0 171810688 167696 11946440    0    0 47150 71312 340198 998650 64 12 21  2  0
42  1      0 171772096 167696 11970532    0    0 27448 69536 347150 1041396 66 13 19  2  0
50  1      0 171715696 167704 11994220    0    0 37828 69069 347846 1005512 64 12 22  2  0
34  1      0 171917936 167712 12018112    0    0 31831 83700 329878 989634 65 12 22  2  0
50  1      0 171884576 167716 12039420    0    0 14305 140044 293707 933977 63 11 23  3  0
55  1      0 171845024 167716 12062008    0    0 44919 75537 327485 1005976 67 12 18  3  0
43  2      0 171800640 167720 12086636    0    0 53248 68152 333683 1016768 66 12 19  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  0      0 171757872 167732 12111404    0    0 37682 70716 334602 1030856 67 13 19  2  0
56  2      0 171700576 167732 12134536    0    0 42937 68244 331861 1018986 66 13 19  2  0
27  0      0 171663872 167732 12156028    0    0 34785 116637 302191 912663 59 11 27  3  0
55  0      0 171622336 167732 12181560    0    0 34902 71920 337742 1016339 66 13 19  2  0
64  0      0 171600128 167736 12204960    0    0 41005 67672 331346 1015527 66 12 20  2  0
36  2      0 171557840 167744 12229400    0    0 15510 72088 340923 1053202 69 13 17  1  0
57  1      0 171521760 167744 12251352    0    0 35068 70577 339027 1009533 65 13 20  2  0
 4 11      0 171471008 167744 12275080    0    0 47701 115144 305929 926131 59 11 27  3  0
56  1      0 171435360 167748 12297168    0    0 32421 68980 337468 995142 64 12 22  2  0
64  1      0 171392576 167748 12322956    0    0 35110 71916 339279 1014368 66 12 19  2  0
55  0      0 171353024 167756 12345348    0    0 34060 70293 344989 1002792 66 12 21  2  0
39  0      0 171306400 167756 12370844    0    0 14588 72580 351110 1040482 68 12 19  1  0
51  0      0 171495744 167772 12393568    0    0 52977 120820 294516 835729 54 10 32  3  0
15  1      0 171455072 167772 12418940    0    0 19786 95736 331733 1013260 70 12 17  1  0
40  8      0 171418256 167772 12441332    0    0 38899 90877 324180 978572 66 12 20  2  0
39 15      0 171385744 167776 12465928    0    0 66323 67261 326013 976597 64 12 21  3  0
57  0      0 171347584 167784 12490456    0    0 20322 70660 336428 1047318 69 13 16  1  0
51  0      0 171307808 167784 12515560    0    0 31661 118292 295397 899174 59 11 27  2  0
57  2      0 171255904 167784 12543580    0    0 42656 69028 333592 1006112 66 12 20  2  0
43  1      0 171221296 167784 12564832    0    0 15439 73332 336479 1044311 69 13 17  1  0
54  2      0 171184160 167784 12587288    0    0 49884 67909 325413 982573 64 12 21  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  1      0 171139552 167792 12614624    0    0 35297 69716 335277 1006363 66 12 20  2  0
60  0      0 171096704 167796 12640924    0    0 14995 118772 307421 936031 62 11 25  2  0
46  1      0 171063424 167796 12661052    0    0 31596 70912 335154 998210 66 12 20  1  0
47  2      0 171016256 167796 12686668    0    0 23470 72729 342067 1025198 67 13 19  1  0
48  1      0 170978048 167796 12710752    0    0 13787 74632 347769 1042325 68 13 18  1  0
41  1      0 170927936 167804 12740232    0    0 30458 71072 345254 1019434 66 12 20  1  0
60  0      0 170899424 167812 12757884    0    0 58259 114333 296462 852795 54 11 32  3  0
 4 17      0 170859104 167812 12782040    0    0 31080 71804 347329 1019114 67 13 19  1  0
54  1      0 171056352 167824 12810304    0    0 15142 100876 313717 958177 66 11 21  2  0
49  1      0 171019856 167828 12833240    0    0 66150 106133 307379 922778 63 11 22  3  0
 2 29      0 170944592 167844 12837756    0    0 465670 51424 64650 174730 13  2 65 20  0
45 16      0 170916496 167848 12843396    0    0 183131 183221 173133 470773 41  5 42 13  0
15 22      0 170870128 167852 12862684    0    0 156740 189882 202538 573149 49  6 36  9  0
53  0      0 170835824 167860 12878820    0    0 121923 165543 220210 622169 52  8 32  8  0
59  2      0 170786752 167864 12891260    0    0 162162 121638 211118 630378 51  7 32  9  0
 3 13      0 170763728 167880 12905860    0    0 117873 197677 194688 589437 47  7 39  6  0
51  4      0 170706560 167888 12925684    0    0 130409 149707 232923 660556 53  8 29 10  0
48  2      0 170674608 167888 12946224    0    0 85670 141850 276974 792882 60  9 26  5  0
41  0      0 170627040 167892 12961360    0    0 115269 126689 245137 722950 55  8 31  6  0
56  0      0 170667312 167896 12981420    0    0 71825 109153 285480 859202 63 11 23  3  0
49  2      0 170627424 167900 13005604    0    0 80448 101781 282009 841314 61 10 26  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  1      0 170585968 167908 13027912    0    0 58534 103937 298904 899155 65 11 20  4  0
 1 27      0 170561968 167908 13041788    0    0 106312 127473 240867 717642 50  9 36  5  0
56  0      0 170522624 167912 13066248    0    0 79610 86753 288406 863893 61 10 26  3  0
60  0      0 170485888 167912 13088116    0    0 66408 91432 302512 897027 63 11 23  3  0
62  0      0 170448752 167916 13111116    0    0 50681 93581 311687 921008 65 11 21  3  0
38  2      0 170417952 167924 13130356    0    0 32969 82445 326733 974414 67 12 19  2  0
58  1      0 170369152 167924 13159688    0    0 21960 66916 338374 1011554 70 12 18  1  0
33  1      0 170577552 167932 13181356    0    0 16332 117841 282349 879155 60 12 27  2  0
51  2      0 170537616 167932 13206456    0    0 60895 81468 332216 1014093 67 12 18  3  0
60  1      0 170496768 167936 13231628    0    0 40896 82836 339551 1036261 68 13 17  2  0
49  1      0 170453696 167944 13257648    0    0 46756 59064 344576 1071492 70 13 16  2  0
46  7      0 170409472 167944 13284192    0    0 36814 61368 366974 1064916 68 13 17  2  0
57  1      0 170369056 167944 13307668    0    0 29688 105801 335438 950256 61 12 25  3  0
56  1      0 170326240 167944 13333736    0    0 30016 59596 367761 1078912 69 14 16  1  0
55  1      0 170284944 167944 13359392    0    0 26801 64016 371127 1073616 68 13 17  1  0
56  0      0 170244144 167964 13383320    0    0 49504 67604 331173 989248 62 12 22  3  0
 3  3      0 170213872 167964 13402340    0    0 39071 108624 331845 970293 61 12 24  3  0
44  3      0 170165568 167964 13429064    0    0 78374 78857 315378 925799 58 11 25  6  0
38  9      0 170125088 167968 13454108    0    0 45391 88889 356546 1028634 64 13 20  3  0
49  0      0 170086848 167968 13477184    0    0 80026 78428 338074 984537 61 12 23  4  0
41  0      0 170045056 167976 13502892    0    0 25800 69940 353659 1081503 69 13 17  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3      0 170010768 167976 13523212    0    0 38736 98916 330558 991462 63 12 22  3  0
54  0      0 169963840 167980 13551444    0    0 23912 87297 336251 1006459 63 13 23  1  0
60  0      0 170163808 167992 13575164    0    0 36670 71504 339605 1028898 64 13 22  1  0
43  1      0 170123200 167992 13600708    0    0 21791 92552 333963 1040862 68 13 17  2  0
45  2      0 170083328 168004 13624788    0    0 65417 87789 329718 979008 64 11 21  3  0
49  1      0 170041120 168004 13650712    0    0 28183 72780 349509 1070170 68 14 17  2  0
56  0      0 170002640 168004 13673060    0    0 39821 117569 303389 909754 58 11 28  3  0
54  1      0 169963040 168004 13697828    0    0 61372 66828 331832 985167 63 13 21  3  0
35  0      0 169919680 168004 13723856    0    0 21086 72772 347227 1063711 68 13 17  1  0
45  1      0 169876416 168016 13749800    0    0 39558 72888 351098 1024449 65 13 21  2  0
 8 12      0 169835792 168016 13774376    0    0 37847 75872 342449 1017592 64 13 21  2  0
50  0      0 169797552 168020 13796856    0    0 35845 110305 308321 923656 59 11 27  3  0
56  2      0 169749808 168020 13820332    0    0 69259 74492 326614 967612 61 12 24  3  0
50  1      0 169710240 168020 13845188    0    0 34504 77700 350510 1042117 66 12 20  2  0
50  0      0 169669440 168020 13869832    0    0 35970 84969 355629 1034785 66 12 20  2  0
53  3      0 169626096 168028 13892824    0    0 75480 85252 332808 958063 59 12 24  4  0
38  0      0 169592672 168032 13913272    0    0 67425 134049 304872 856839 53 10 33  4  0
48  2      0 169552032 168032 13937468    0    0 55639 93449 355504 984575 62 12 24  3  0
43  2      0 169513440 168036 13960712    0    0 69154 88248 340337 971250 60 12 24  3  0
63  1      0 169717984 168048 13984616    0    0 52321 101225 325414 955558 62 11 23  3  0
52  0      0 169679504 168056 14008812    0    0 38222 111652 334519 997921 66 12 20  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
46  6      0 169643136 168060 14030484    0    0 56777 136461 298116 870877 57 11 29  4  0
40  8      0 169602784 168060 14054832    0    0 61002 84697 334782 995447 63 13 21  3  0
44  7      0 169563408 168060 14079144    0    0 56783 74008 334003 990853 64 12 21  3  0
44  4      0 169518016 168068 14103936    0    0 37883 85429 336580 993924 65 12 21  2  0
52  2      0 169586832 168080 14127256    0    0 73697 81684 340575 972156 61 12 24  4  0
25 16      0 169546720 168080 14151964    0    0 34977 99569 338531 1023999 66 13 19  2  0
64  0      0 169512064 168084 14173064    0    0 52400 115916 292831 868205 55 11 31  3  0
