procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
31 17      0 226785248 167404 10469196    0    0 85775 68624 363588 1033107 67 13 15  5  0
52  6      0 227066976 167412 10491576    0    0 95526 78088 332222 949819 63 12 18  7  0
52  4      0 227031008 167416 10512264    0    0 127191 91832 316238 880926 59 11 17 12  0
50  6      0 226993808 167416 10535780    0    0 91999 68678 340185 1006528 68 13 14  6  0
58  2      0 226960448 167416 10556056    0    0 85067 101248 320418 942655 62 12 18  8  0
51  3      0 226919408 167424 10580164    0    0 91340 57832 350742 1043313 69 13 13  4  0
54  9      0 226881216 167424 10603420    0    0 91367 57780 352971 1030154 69 13 14  5  0
58  2      0 226840672 167424 10628152    0    0 88661 56820 350967 1033236 69 13 14  4  0
47  4      0 226801360 167424 10651320    0    0 88903 57708 354252 1032181 68 14 14  4  0
51  5      0 226766768 167428 10672888    0    0 80017 101924 326381 934935 61 12 20  7  0
61  3      0 226727712 167436 10695612    0    0 87737 57968 354653 1036893 68 14 14  4  0
44  1      0 226687520 167436 10720080    0    0 99956 61596 350162 998320 66 12 16  6  0
43  3      0 226649344 167436 10742944    0    0 87729 66120 356971 1036611 67 14 14  5  0
 2 30      0 226612752 167436 10764636    0    0 96399 96976 331760 942346 62 12 18  8  0
30  4      0 226577920 167436 10786308    0    0 84296 65044 341841 989079 65 13 17  5  0
53  3      0 226535744 167444 10811388    0    0 87846 58120 357074 1028687 68 13 15  4  0
42  5      0 226498048 167444 10834492    0    0 85170 58212 357418 1036016 68 13 14  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
42  5      0 226458000 167444 10858448    0    0 86712 58464 361737 1029485 68 13 15  4  0
57  1      0 226676736 167456 10878364    0    0 79404 115412 296221 867309 59 11 22  8  0
 2 23      0 226587744 167460 10894000    0    0 265644 64693 217065 629305 43  8 31 18  0
54  2      0 226564576 167476 10907544    0    0 133876 133645 254189 696831 51  8 23 18  0
 4 35      0 226511552 167480 10924316    0    0 193840 120853 229520 634518 46  8 26 20  0
53  2      0 226452400 167484 10940992    0    0 132123 134834 270183 725825 52  9 21 17  0
58  4      0 226442352 167488 10958096    0    0 157176 118749 264104 734059 53  9 20 18  0
30 19      0 226394864 167488 10977888    0    0 103177 110796 304064 860306 62 11 16 11  0
52  6      0 226346752 167500 10996512    0    0 151491 102278 278641 777941 55  9 20 15  0
57  2      0 226317248 167508 11012052    0    0 99019 166457 255862 722792 52  9 25 14  0
 4 32      0 226277808 167512 11030144    0    0 188212 105081 259043 709803 51  8 23 18  0
55  0      0 226243712 167512 11048592    0    0 109679 114973 293850 821544 59 10 18 13  0
22 24      0 226212464 167516 11066420    0    0 122702 113637 295360 821298 58 10 18 13  0
58  1      0 226164320 167528 11082200    0    0 197653 96220 247399 679957 49  8 25 18  0
28  9      0 226177088 167532 11103084    0    0 101282 123899 305190 837674 60 10 17 12  0
56  4      0 226191600 167532 11123368    0    0 105937 70577 343912 963611 64 12 16  7  0
49  2      0 226162208 167532 11141532    0    0 97133 118560 306285 852876 57 11 22 10  0
45  0      0 226122656 167532 11166140    0    0 93195 71040 349962 997342 65 13 16  6  0
57  3      0 226080992 167536 11190552    0    0 104725 69061 345888 964334 64 12 17  7  0
49  2      0 226044416 167544 11212528    0    0 97858 69884 352337 979798 65 12 16  7  0
48  1      0 226005600 167544 11235972    0    0 92480 71416 380004 991087 65 13 16  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  1      0 226184672 167552 11250028    0    0 155911 117576 256912 708099 46  8 32 13  0
58  3      0 226197888 167556 11272500    0    0 156200 97130 317385 869723 56 11 18 14  0
48  6      0 226164032 167560 11292676    0    0 106642 91136 348838 973338 63 12 15  9  0
53  2      0 226119152 167568 11315900    0    0 110041 72004 384038 1036668 64 13 14  8  0
50  6      0 226087776 167568 11337408    0    0 122855 70445 364997 1013833 63 13 16  8  0
43  2      0 226049952 167568 11360096    0    0 107781 118636 329805 906083 57 11 23  9  0
35 17      0 226014496 167568 11382648    0    0 102211 73760 370410 1041752 66 13 15  6  0
11 40      0 225975424 167572 11405332    0    0 145242 83025 341905 911376 57 11 20 12  0
21  1      0 225939712 167580 11426392    0    0 116566 96873 364814 970747 60 12 17 10  0
39  9      0 225899424 167580 11451512    0    0 111795 74416 365701 996478 64 12 17  7  0
29 22      0 225865472 167584 11472388    0    0 123219 76152 357066 990958 62 12 17  9  0
51  0      0 225828896 167584 11493696    0    0 98313 121500 329464 908646 57 12 22  9  0
32 15      0 225784256 167584 11514852    0    0 113279 74352 359735 1013188 64 13 16  7  0
51  1      0 225744080 167592 11537056    0    0 131427 70653 345138 959049 59 12 17 11  0
45  2      0 225706880 167592 11559464    0    0 110882 73884 366949 1016114 63 13 17  7  0
55  0      0 225666832 167592 11583844    0    0 97892 75321 373295 1035614 65 13 16  6  0
54  4      0 225636320 167596 11602660    0    0 97674 120152 325801 906304 57 11 24  8  0
44  2      0 225593792 167596 11626148    0    0 151525 68373 333125 913285 57 11 20 12  0
52  5      0 225811904 167612 11646896    0    0 91076 91568 347429 984307 64 13 16  7  0
46  7      0 225775328 167616 11669872    0    0 103151 96108 338496 958132 63 12 16 10  0
43  5      0 225738368 167616 11692168    0    0 123228 71837 346680 961744 61 12 17  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  7      0 225701424 167616 11714288    0    0 102239 115208 319752 909050 58 12 22  9  0
45  0      0 225666336 167620 11735468    0    0 111528 68948 352171 1000909 64 13 16  7  0
55  4      0 225624672 167628 11760636    0    0 94203 65808 361986 1057307 68 13 14  5  0
62  1      0 225587808 167628 11781608    0    0 115250 65720 350607 1000750 64 12 17  7  0
51  4      0 225541680 167628 11806120    0    0 110563 68369 351440 1011936 64 13 16  7  0
52  5      0 225509232 167628 11826004    0    0 98211 112460 325093 917463 58 11 21  9  0
46  6      0 225471408 167632 11848300    0    0 132783 63484 341036 957632 61 12 18 10  0
60  4      0 225436560 167632 11870180    0    0 108441 65604 360200 1016224 65 13 16  6  0
58  1      0 225394272 167640 11895668    0    0 94508 67296 368718 1047316 67 13 15  5  0
47  1      0 225355968 167640 11917632    0    0 92742 67197 367790 1039444 66 13 15  5  0
58  2      0 225321248 167644 11939356    0    0 98024 108416 323273 916004 57 12 22  9  0
59  2      0 225284784 167644 11961520    0    0 104924 65984 357834 1018214 65 13 16  6  0
38 17      0 225243120 167644 11985500    0    0 104698 66456 360483 1007977 64 13 17  7  0
49  1      0 225207408 167652 12007720    0    0 90264 70140 368141 1041457 66 13 15  5  0
35 23      0 225410768 167660 12031504    0    0 101376 85072 324861 939872 62 12 17  8  0
58  1      0 225381008 167664 12049936    0    0 77088 137513 304972 882172 59 11 21  9  0
46  5      0 225341088 167664 12074376    0    0 113954 69192 349658 994399 65 12 15  8  0
42  0      0 225304352 167668 12096124    0    0 110302 64449 349966 1007889 65 13 15  7  0
53  5      0 225264288 167676 12119808    0    0 93711 64140 356735 1058679 68 14 13  5  0
52  4      0 225227584 167676 12141804    0    0 104997 66664 351830 1007882 65 13 15  7  0
52  2      0 225190144 167676 12163916    0    0 109905 115496 305137 860152 55 11 24 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  3      0 225156544 167680 12183848    0    0 98704 84653 362370 1005682 64 13 15  8  0
49  9      0 225119056 167680 12206840    0    0 125573 72724 344823 956272 60 12 18  9  0
45  3      0 225072960 167688 12227528    0    0 100899 66708 350896 997336 64 13 16  7  0
59  2      0 225039328 167688 12252052    0    0 101139 66200 356667 1006521 65 13 16  6  0
 1 22      0 225002624 167692 12273960    0    0 83074 105053 340399 955707 61 12 19  8  0
48  7      0 224943104 167692 12294876    0    0 105199 77924 345026 954128 61 12 19  7  0
52  6      0 224895360 167692 12317972    0    0 114698 65360 352220 979233 62 12 17  8  0
32 22      0 224848864 167700 12341788    0    0 88027 72224 363740 1020335 66 12 16  6  0
45  3      0 224802848 167700 12364208    0    0 109838 69240 347599 978019 63 12 17  8  0
49  5      0 224767024 167704 12385416    0    0 92219 111769 323032 893447 57 11 24  8  0
51  1      0 224979152 167712 12407908    0    0 80439 82592 343611 978868 65 12 17  6  0
55  3      0 224926208 167712 12431496    0    0 101555 93592 329195 949421 64 12 15  9  0
48  4      0 224882400 167724 12453496    0    0 127696 72401 327892 923041 61 12 17 10  0
57  4      0 224845456 167724 12477108    0    0 91237 70204 354104 1015314 67 13 14  6  0
43  3      0 224807952 167724 12499424    0    0 127451 65896 334178 955357 62 12 16  9  0
54  6      0 224774304 167724 12520748    0    0 94735 114016 314475 890760 58 11 22  9  0
38  4      0 224733936 167728 12544536    0    0 90158 69389 356605 1028142 66 13 15  6  0
44  3      0 224685904 167736 12567864    0    0 104582 68056 351748 1001636 65 13 16  7  0
49  7      0 224646432 167736 12591492    0    0 119345 68040 342837 947796 62 12 17  9  0
46  4      0 224608064 167736 12615056    0    0 85953 68516 357543 1031530 68 13 14  5  0
55  2      0 224575200 167736 12635608    0    0 95093 112948 319786 891969 57 11 23  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
46  1      0 224534496 167740 12659456    0    0 101320 68397 348270 985033 64 13 16  7  0
50  5      0 224497504 167748 12682280    0    0 101557 67220 353926 1000383 64 13 16  7  0
61  2      0 224457808 167748 12706328    0    0 103984 69660 353975 991691 63 13 17  7  0
39  2      0 224418736 167748 12729828    0    0 86025 70996 362671 1013147 67 12 16  6  0
49  2      0 224382240 167752 12752364    0    0 98494 112341 318274 883846 57 11 22 10  0
34 26      0 224344416 167752 12773640    0    0 107559 68512 353048 979912 64 12 16  7  0
46  1      0 224639552 167764 12797040    0    0 102509 76052 332474 916369 60 11 20  9  0
52  4      0 224605312 167776 12818956    0    0 83306 86148 334466 991036 67 13 13  7  0
 0 50      0 224569312 167776 12841000    0    0 119418 72477 326674 925366 62 12 16 10  0
39  3      0 224534032 167776 12862012    0    0 107191 105988 308928 871534 57 11 23  9  0
56  1      0 224494656 167776 12886148    0    0 90730 63536 359208 1016107 67 13 15  6  0
31 18      0 224453248 167912 12909556    0    0 104650 63345 345356 979241 65 12 15  7  0
45  2      0 224417840 167920 12932324    0    0 100950 59336 341075 1002104 66 13 15  6  0
52  3      0 224363776 167920 12956884    0    0 104252 60004 344370 993325 66 13 16  6  0
47  4      0 224328128 167920 12977668    0    0 95079 106300 314688 889663 57 12 23  8  0
46  5      0 224287696 167920 13000896    0    0 103873 59860 344011 996855 65 12 17  6  0
57  3      0 224249184 167924 13023828    0    0 91821 62793 351173 1000140 66 13 16  6  0
55  2      0 224209072 167932 13047876    0    0 99147 62384 345428 989490 65 13 16  6  0
 0 46      0 224173472 167932 13069600    0    0 129950 68368 326242 922802 60 11 18 11  0
46  1      0 224137440 167936 13090676    0    0 94761 118517 324744 874706 56 11 23 10  0
57  1      0 224100816 167936 13112128    0    0 102274 75296 369308 971301 63 12 16  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  7      0 224060320 167936 13136028    0    0 103543 66461 368389 985033 65 12 16  7  0
47 15      0 224023344 167944 13159096    0    0 114468 63012 355755 953159 62 12 18  8  0
35  4      0 223985776 167944 13181340    0    0 99339 67756 355325 987697 64 12 16  7  0
 6 43      0 224200368 167956 13200996    0    0 103570 132765 286894 824588 56 10 23 11  0
56  3      0 224165456 167960 13223372    0    0 80931 95484 326553 941146 65 12 15  8  0
 0 34      0 224013296 167964 13234452    0    0 394835 41241 140159 370643 24  5 42 29  0
24  1      0 223976720 167972 13247816    0    0 167101 134756 242232 638099 46  8 26 20  0
55  1      0 223897616 167976 13265616    0    0 148824 144566 269422 713757 51  8 22 19  0
53  3      0 223851568 167980 13283048    0    0 146350 131398 276850 743791 53  9 21 18  0
29 26      0 223821648 167984 13302008    0    0 140659 128917 280212 765877 54  9 20 17  0
 3 25      0 223790352 167988 13320952    0    0 94985 144789 287464 825021 60 10 18 12  0
58  0      0 223746864 167992 13338152    0    0 139755 130817 256224 721044 52  9 25 15  0
17 35      0 223712384 168004 13357180    0    0 113797 121173 302486 840420 60 10 17 13  0
53  2      0 223668192 168008 13375600    0    0 155499 109204 273779 756147 54  9 21 15  0
49  5      0 223619648 168012 13395108    0    0 129150 116498 279218 780395 56  9 20 14  0
58  1      0 223606112 168016 13414632    0    0 139607 108789 283306 798472 58 10 18 14  0
48  4      0 223569760 168020 13433144    0    0 125929 105661 294731 822336 58 11 18 13  0
 5 47      0 223521424 168028 13452644    0    0 122374 137349 269897 769476 54  9 24 13  0
47  3      0 223489904 168028 13472556    0    0 115533 85880 303310 866085 61 10 18 10  0
51  0      0 223455072 168032 13493304    0    0 107523 92565 317333 881212 62 10 18 10  0
53  7      0 223424016 168036 13511124    0    0 184566 66285 254102 715567 49  8 27 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
39  2      0 223432160 168036 13533084    0    0 105516 79688 342916 947698 62 12 18  8  0
49  4      0 223398752 168044 13554976    0    0 96602 83573 351837 971473 63 13 16  8  0
52  4      0 223452752 168048 13573536    0    0 109617 125301 302607 797615 50 10 25 15  0
51  6      0 223663776 168076 13592600    0    0 129112 111840 339656 879078 55 11 19 15  0
47  2      0 223627184 168084 13614900    0    0 132669 112657 332280 905311 58 11 18 13  0
42  2      0 223591952 168084 13636176    0    0 142478 86537 351476 960330 59 12 17 12  0
25  2      0 223555072 168096 13658804    0    0 140258 76776 354563 975127 60 13 17 10  0
45  1      0 223515584 168096 13682884    0    0 105145 76312 374936 1048484 65 13 15  6  0
36 19      0 223479440 168096 13704068    0    0 121003 122305 310255 861005 54 10 24 12  0
53  4      0 223437552 168100 13726096    0    0 147524 78920 344988 947533 58 12 19 12  0
43  2      0 223400448 168100 13749104    0    0 100662 73336 376092 1059041 66 14 15  6  0
46  9      0 223361968 168100 13773092    0    0 112291 76136 367001 1020569 64 12 16  7  0
54  4      0 223309072 168108 13796468    0    0 118922 75305 362733 990734 62 12 17  8  0
49  2      0 223272096 168108 13819672    0    0 103456 122608 331837 908875 56 11 22 11  0
52  6      0 223232608 168108 13842964    0    0 98054 75812 372728 1046725 66 13 15  6  0
52  4      0 223178592 168108 13865356    0    0 132637 72240 358382 974412 61 12 18  9  0
42  2      0 223137696 168112 13890352    0    0 111772 75757 367979 1013697 63 13 16  8  0
47  2      0 223100320 168120 13913116    0    0 99096 77348 373445 1034954 65 13 15  6  0
 1 34      0 223061744 168120 13935148    0    0 135637 97592 331441 907812 55 11 21 12  0
47  3      0 223026816 168120 13956480    0    0 105012 90948 343395 938448 59 11 21  9  0
52  4      0 223237168 168132 13980440    0    0 93433 87289 354632 994195 63 13 17  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  5      0 223187408 168136 14002264    0    0 110951 99084 351923 959301 62 12 16 10  0
55  2      0 223148960 168144 14025184    0    0 117217 81584 366063 976520 63 12 16  9  0
54  2      0 223109840 168148 14048728    0    0 117845 71881 372201 1006224 64 13 15  8  0
50  3      0 223072096 168148 14071516    0    0 92267 123204 332561 927452 58 12 21  9  0
34  2      0 223038864 168152 14092168    0    0 132005 67844 342473 970648 60 13 17 10  0
49  1      0 222997888 168152 14117104    0    0 109611 74540 358440 1017357 64 13 16  7  0
59  3      0 222959888 168160 14138736    0    0 110985 72657 357008 999053 63 12 17  8  0
58  3      0 222919280 168160 14164352    0    0 96261 75316 372936 1038251 65 13 16  6  0
44  3      0 222883248 168160 14185852    0    0 99808 119960 329473 903424 57 11 22 10  0
27  3      0 222846000 168164 14208552    0    0 127035 71936 350659 978544 62 12 18  9  0
41  2      0 222809072 168164 14231684    0    0 91164 76488 369877 1033163 66 13 15  6  0
46  2      0 222767792 168172 14254864    0    0 106221 96537 345210 942039 59 12 20  9  0
44  3      0 222730832 168172 14277836    0    0 89236 75748 373610 1040619 66 13 16  6  0
42  2      0 222695056 168176 14300440    0    0 112352 90860 339542 928866 58 12 20 10  0
46  6      0 222660352 168176 14321984    0    0 119506 71256 358351 991329 62 13 17  8  0
50  4      0 222619056 168176 14346580    0    0 111824 74697 359855 984894 62 13 17  8  0
40 21      0 222828528 168184 14369280    0    0 101308 81644 347926 958222 62 12 19  8  0
43  0      0 222782240 168192 14392848    0    0 86991 89364 340844 1011059 67 13 13  7  0
50  2      0 222743040 168196 14415636    0    0 112080 84201 342873 958817 62 12 16  9  0
47  2      0 222706528 168196 14436504    0    0 103368 113984 318178 898111 57 11 22  9  0
53  5      0 222667184 168200 14461020    0    0 95529 69316 364758 1032100 66 13 15  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  7      0 222628832 168200 14484488    0    0 111771 68732 355068 994257 63 13 16  8  0
52  6      0 222590448 168208 14507332    0    0 126911 64893 345277 963552 61 12 18  9  0
52  4      0 222552080 168208 14531144    0    0 91465 70856 367569 1043960 67 13 15  6  0
49  1      0 222517088 168212 14553264    0    0 98366 112732 317021 886929 57 10 23  9  0
54  2      0 222542272 168212 14574600    0    0 109591 66196 352532 999711 64 12 16  7  0
36  1      0 222502848 168212 14598944    0    0 102311 69236 355547 1002092 64 13 16  7  0
41  2      0 222463712 168220 14622540    0    0 103244 67377 353888 1002475 64 13 16  7  0
44  7      0 222424640 168220 14645948    0    0 105763 69812 359029 993817 64 12 17  7  0
 7 39      0 222390240 168224 14666580    0    0 94282 114600 325308 908597 58 12 21  9  0
48  2      0 222350608 168224 14690756    0    0 86030 71140 367554 1023356 64 13 17  6  0
43  2      0 222312288 168224 14712696    0    0 123353 72421 347643 932609 59 11 19 10  0
34 23      0 222274176 168236 14735128    0    0 114625 82456 356672 955886 60 12 18 10  0
61  0      0 222477600 168248 14757364    0    0 115645 82469 339669 917366 59 11 20 10  0
59  3      0 222446048 168252 14777248    0    0 90982 150152 302506 840812 56 10 21 13  0
 0 42      0 222413088 168252 14797468    0    0 200744 99141 313255 857468 56 10 19 14  0
28 24      0 222393344 168260 14808008    0    0 173808 134404 193724 502593 37  6 33 24  0
11 42      0 222367504 168264 14824444    0    0 182984 161358 242248 628438 46  8 23 23  0
30 16      0 222338032 168276 14843928    0    0 123308 114731 293241 814501 57 10 18 15  0
58  3      0 222296416 168280 14865232    0    0 140698 91977 281150 794794 55 10 22 14  0
38 23      0 222265824 168280 14884756    0    0 120568 94041 323081 907267 61 11 16 12  0
49  4      0 222288064 168284 14904296    0    0 99350 141096 294972 816449 54 10 25 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  2      0 222251040 168284 14927940    0    0 121604 82569 345972 947050 61 12 18 10  0
38  2      0 222216032 168296 14948016    0    0 118282 79349 338458 937928 60 12 18 10  0
47  3      0 222179664 168296 14970288    0    0 117235 79540 352180 950098 61 11 18 10  0
54  2      0 222144512 168296 14992536    0    0 119998 78221 358078 958266 61 12 17 10  0
32 13      0 222104912 168300 15016056    0    0 102762 80952 360144 989948 63 12 17  8  0
45  4      0 222073776 168304 15034616    0    0 111208 124405 314197 848050 52 11 25 12  0
38  3      0 222038784 168312 15056692    0    0 126751 78208 343929 942937 59 12 18 11  0
51 11      0 222000512 168312 15079208    0    0 115517 79401 355200 971820 61 12 17  9  0
61  1      0 221964176 168312 15101724    0    0 101791 83556 359032 976804 62 12 17  9  0
54  3      0 221928688 168316 15122304    0    0 134520 74633 337078 905375 57 11 20 11  0
45  8      0 221893200 168316 15145388    0    0 79173 116488 331970 924434 59 12 21  8  0
50  5      0 222108736 168336 15166152    0    0 97355 86536 333117 958854 63 12 16  9  0
60  1      0 222069600 168340 15190028    0    0 87541 96632 335397 969298 66 12 14  8  0
32  6      0 222033920 168340 15212728    0    0 132904 68129 333238 936538 62 12 17 10  0
56  2      0 221993280 168340 15237008    0    0 97834 70756 354964 1015963 65 13 15  7  0
13  1      0 221957568 168344 15258524    0    0 96256 114708 315493 896644 58 12 21  9  0
51  2      0 221922784 168352 15279248    0    0 136746 71529 329122 914860 59 11 19 11  0
46  2      0 221884544 168352 15301696    0    0 104009 82132 352414 972820 63 12 16  9  0
50  1      0 221846656 168352 15325700    0    0 120294 78045 343725 954777 61 12 17 10  0
52  3      0 221812160 168356 15349084    0    0 119935 80749 345175 943939 61 12 17 10  0
55  3      0 221773312 168356 15369536    0    0 117523 80456 348009 954030 61 12 17 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  1      0 221740688 168368 15389644    0    0 95673 127136 316819 868181 56 11 23 11  0
59  0      0 221703776 168372 15412228    0    0 122027 77421 341348 942440 61 12 18 10  0
47  0      0 221668400 168372 15434004    0    0 120852 78473 342435 941287 61 12 18 10  0
53  1      0 221629792 168372 15457916    0    0 87741 69740 364578 1023731 66 13 15  5  0
46  1      0 221592512 168372 15480252    0    0 116076 66028 347789 974995 63 12 17  8  0
50  5      0 221556896 168380 15501664    0    0 100651 113312 316693 877060 56 11 23 10  0
48  7      0 221520640 168380 15524172    0    0 87890 72384 366655 1015297 66 13 16  6  0
59  4      0 221733408 168396 15548952    0    0 113481 77489 339868 931526 61 11 19  9  0
53  2      0 221699216 168396 15569640    0    0 102320 95488 330365 937298 64 12 15  9  0
37  7      0 221659376 168400 15594028    0    0 97243 90957 333855 952244 64 12 15  9  0
17 10      0 221625984 168408 15613468    0    0 103666 120228 327916 916927 60 11 19 10  0
42  5      0 221590592 168412 15635868    0    0 139159 75372 320559 873398 56 11 19 13  0
49  4      0 221555616 168412 15657040    0    0 107216 86353 353470 986177 63 12 16  8  0
47  4      0 221515168 168412 15681660    0    0 111639 85288 349060 962917 62 13 16  9  0
53  3      0 221482912 168416 15700996    0    0 118935 84917 342171 938012 61 12 18 10  0
31 21      0 221440864 168416 15725724    0    0 121425 84273 342481 939910 61 12 17 10  0
57  4      0 221412784 168428 15743588    0    0 108280 130656 309242 850060 54 11 22 12  0
52  8      0 221376112 168428 15766364    0    0 116239 85436 342480 955158 62 12 17  9  0
33 14      0 221341840 168428 15786732    0    0 117988 85337 347442 942445 60 12 18 10  0
37  1      0 221301888 168432 15810408    0    0 106699 86584 353691 974105 62 12 17  9  0
57  7      0 221268384 168436 15831408    0    0 118271 86401 347196 941616 60 12 17 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
64  1      0 221998464 168460 15084412    0    0 128908 88877 340495 901642 57 11 19 12  0
63  2      0 225035424 168464 12034952    0    0 106511 132733 311956 799901 51 12 25 13  0
40  7      0 225000976 168464 12056536    0    0 128694 86940 344940 913825 59 11 19 11  0
59  3      0 224969984 168468 12075996    0    0 124057 83869 352306 907645 57 12 19 12  0
 8  0      0 225045248 168488 12097560    0    0 119817 87765 354431 911137 58 11 20 11  0
51  3      0 225202416 168500 12116948    0    0 111501 112244 318770 873316 58 11 19 12  0
 0 25      0 225168576 168500 12138200    0    0 109589 135561 310258 852108 58 10 19 13  0
 2 47      0 225401568 168508 11772788    0    0 312152 75609 185352 498025 32  6 39 23  0
45  3      0 225307824 168512 11779240    0    0 205682 102292 220118 598288 42  7 29 22  0
41  2      0 225261696 168516 11801536    0    0 141940 129242 285562 776638 55 10 20 16  0
24 22      0 225209488 168528 11816888    0    0 145370 130213 274903 737201 52  9 21 18  0
51  7      0 225170176 168532 11835968    0    0 157309 129882 269889 726241 51  9 22 18  0
47  4      0 225141408 168536 11853092    0    0 127253 122973 283722 786399 57 10 19 15  0
49  2      0 225090784 168540 11873252    0    0 97411 99632 307654 880133 64 11 15 10  0
31 16      0 225061920 168544 11890808    0    0 100759 160717 249018 718862 53  9 24 15  0
59  1      0 225032160 168560 11908380    0    0 140220 104513 280835 790463 57 10 19 14  0
55  5      0 224990688 168560 11924852    0    0 134950 116297 280832 771773 55 10 20 15  0
47 14      0 224962640 168564 11943044    0    0 166916 109490 264396 720516 52  9 21 19  0
48  1      0 224935696 168568 11960236    0    0 129470 97581 291808 826292 59 10 17 14  0
56  4      0 224897504 168568 11983036    0    0 80783 100792 316228 921311 67 11 14  8  0
53  0      0 224856144 168576 11998916    0    0 209651 74141 239664 663768 47  8 28 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  1      0 224807536 168580 12017120    0    0 114472 135017 289248 779504 51 10 25 14  0
55  2      0 224774432 168580 12037348    0    0 99504 81841 348783 965490 63 13 16  8  0
60  1      0 224875088 168580 12059080    0    0 143756 74280 338816 908245 56 12 20 13  0
 4 42      0 224842480 168584 12079060    0    0 136445 81177 367298 973152 59 12 17 11  0
44  2      0 225055280 168604 12102640    0    0 133319 84436 351408 934092 57 11 20 12  0
57  4      0 225027696 168612 12120164    0    0 143673 113325 325014 878768 55 11 19 16  0
53  5      0 224993600 168612 12141156    0    0 107634 165329 303307 809712 51 10 24 14  0
59  2      0 224962384 168616 12160684    0    0 152388 80576 344204 928301 57 12 19 12  0
37 11      0 224922144 168616 12184128    0    0 120802 85557 363807 1008657 63 13 15  9  0
52  0      0 224887808 168616 12204216    0    0 142916 81068 350849 957389 58 12 18 12  0
54  2      0 224849232 168628 12228012    0    0 113043 87985 370060 995555 61 13 16 10  0
 2 20      0 224819360 168628 12246216    0    0 137293 109912 326050 880810 55 11 21 14  0
56  2      0 224781776 168628 12268568    0    0 109631 108033 342805 927102 58 12 21 10  0
24 11      0 224747808 168628 12288780    0    0 129849 84468 358605 964010 60 12 18 10  0
 6 46      0 224705648 168628 12314132    0    0 126973 86117 368820 993261 61 12 17  9  0
57  4      0 224665840 168640 12334728    0    0 112864 85820 360548 968297 60 12 18 10  0
49  2      0 224629264 168640 12356192    0    0 138738 81497 347455 947690 58 12 19 11  0
47  4      0 224598752 168640 12374660    0    0 114041 131492 322306 859249 53 10 24 13  0
46  7      0 224559200 168640 12398648    0    0 117966 87341 363946 973116 61 12 18 10  0
53  3      0 224523360 168640 12420096    0    0 108941 80128 371358 1010144 63 12 16  8  0
40  4      0 224484544 168652 12442580    0    0 110016 102740 340897 929925 58 12 20 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  5      0 224448832 168652 12464324    0    0 110004 76260 372917 998944 63 12 18  8  0
56  2      0 224663856 168672 12487716    0    0 101505 97776 348189 953148 60 12 19  9  0
52  6      0 224627776 168676 12509868    0    0 94711 92985 356361 986638 65 12 14  9  0
45  6      0 224573584 168676 12533080    0    0 115015 83844 356846 951900 62 12 17 10  0
52  2      0 224536640 168688 12554768    0    0 123684 67193 376625 985866 63 12 16  9  0
54  3      0 224496768 168688 12578364    0    0 130691 66424 355850 964091 61 12 17 10  0
51  0      0 224462176 168688 12599504    0    0 116067 79061 354184 974811 61 13 17  9  0
54  3      0 224428192 168692 12620008    0    0 116218 127256 313799 851997 53 11 23 13  0
