procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  9      0 183371392 166668 11490572    0    0 42188 134164 304273 887559 56 11 29  3  0
60  0      0 183328576 166668 11515088    0    0 54856 81933 338227 983676 63 12 22  3  0
59  0      0 183286784 166668 11538392    0    0 48815 83176 338632 1004679 65 12 21  3  0
47  1      0 183245440 166680 11561856    0    0 68929 81897 338538 972387 62 11 23  3  0
51  3      0 183202896 166680 11585648    0    0 35364 87564 346922 1025006 66 12 20  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  0      0 183167744 166684 11606552    0    0 52233 130845 302454 878770 56 11 30  4  0
45  3      0 183126496 166684 11630332    0    0 69556 82432 338864 953213 60 12 25  3  0
46  0      0 183083024 166684 11655084    0    0 37305 88401 355133 1023656 65 13 21  2  0
61  0      0 183278656 166704 11676228    0    0 74043 99340 303440 905344 60 11 26  4  0
52  0      0 183239904 166708 11700008    0    0 52636 109453 322069 956599 64 12 21  3  0
 0  4      0 183202432 166708 11721352    0    0 50552 135925 299959 874421 57 10 28  4  0
52  1      0 183164448 166708 11744596    0    0 61258 77805 318512 948565 61 12 24  3  0
59  3      0 183117984 166708 11767588    0    0 40810 67760 310575 953368 64 12 23  2  0
48  1      0 183063728 166720 11792876    0    0 60315 67501 334844 987309 64 12 20  3  0
41  6      0 183025648 166720 11817060    0    0 57453 84548 334911 989993 64 12 21  3  0
41  2      0 182984688 166720 11839848    0    0 58621 85757 339269 984992 64 12 21  3  0
29  0      0 182950880 166720 11860768    0    0 52454 130280 297498 873134 56 11 30  3  0
50  0      0 182907904 166724 11885436    0    0 55711 83928 344306 990961 63 12 21  3  0
49  0      0 182869504 166732 11908540    0    0 56496 82789 335339 983681 64 12 21  3  0
59  2      0 182829184 166732 11932196    0    0 55645 78161 338307 981293 62 13 22  3  0
46  2      0 182788416 166732 11956028    0    0 38756 67744 338984 1007151 66 12 20  2  0
54  2      0 182749104 166736 11977836    0    0 36571 119024 311284 906896 58 11 27  3  0
40  0      0 182685088 166736 12002504    0    0 44084 70860 340922 998208 65 12 21  2  0
47  2      0 182638864 166744 12028440    0    0 22822 71896 348902 1031203 67 13 18  1  0
61  0      0 182835200 166756 12051436    0    0 41466 69837 333557 976062 63 12 22  2  0
51  2      0 182777472 166756 12076612    0    0 46941 90020 310472 964810 66 12 19  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
63  0      0 182745184 166756 12095096    0    0 18721 135908 274108 868762 60 11 26  3  0
53  0      0 182695872 166760 12121796    0    0 70008 67793 316941 970250 64 12 20  4  0
60  0      0 182651200 166760 12146564    0    0 28338 72696 338666 1040677 69 13 16  2  0
54  1      0 182599904 166768 12171288    0    0 46882 69716 325967 1004828 66 12 18  3  0
48  1      0 182558816 166768 12195732    0    0 41478 70628 339405 1013804 66 12 19  2  0
40  5      0 182519840 166768 12216252    0    0 41141 113384 283641 861065 56 11 29  3  0
48  4      0 182473344 166772 12242324    0    0 24973 71361 341500 1033238 69 12 18  2  0
41  0      0 182394640 166772 12266208    0    0 64633 68892 320861 967867 63 12 21  3  0
51  0      0 182288320 166792 12277012    0    0 311029 49436 164065 460313 31  5 49 15  0
57  1      0 182253024 166796 12297728    0    0 73220 137705 316058 870943 62 10 23  5  0
42  6      0 182197584 166800 12318744    0    0 78874 127881 298049 848486 61 10 23  6  0
17  0      0 182159232 166804 12333488    0    0 208562 123958 219459 590005 41  7 40 13  0
12  8      0 182100560 166808 12345980    0    0 148930 186418 205908 548458 38  6 45 10  0
 4  6      0 183608400 166836 10801048    0    0 88522 117289 219949 605487 43  8 38 11  0
57  0      0 185858704 166840 8538856    0    0 94714 111046 227698 626590 45  8 37 11  0
 4 28      0 185822896 166840 8560516    0    0 99011 123928 289743 845040 60 10 24  6  0
36  0      0 185792112 166844 8579724    0    0 94676 113373 285832 813296 58  9 26  6  0
46  4      0 185702896 166848 8597940    0    0 136626 110338 270114 754589 54  8 30  8  0
65  0      0 185917664 166864 8615124    0    0 32982 123292 255874 721195 53  9 30  8  0
53  1      0 185947680 166872 8625116    0    0 172344 89573 165783 443998 32  5 46 17  0
 2  7      0 186292640 166872 8266032    0    0 30197 147546 283559 823449 59 10 25  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  0      0 186299216 166872 8285932    0    0 67197 99153 279782 860428 59 10 26  4  0
61  0      0 186260896 166872 8309868    0    0 43294 72752 319483 1001911 68 12 17  2  0
55  2      0 186220976 166872 8333636    0    0 44753 71681 327265 993391 66 13 19  3  0
55  1      0 186180672 166880 8358652    0    0 22906 72300 334828 1032069 69 13 17  1  0
57  0      0 186139696 166880 8382468    0    0 39710 70876 321772 997213 67 12 18  2  0
30  8      0 186157472 166880 8401408    0    0 76284 113997 294119 847229 54 10 29  7  0
51  0      0 186118240 166884 8426372    0    0 66207 84164 357333 1030882 65 12 19  4  0
37 10      0 186079920 166884 8447936    0    0 95780 85825 337534 972325 60 12 22  6  0
39 10      0 186039504 166892 8472116    0    0 57595 90412 360223 1022173 64 12 20  4  0
42  1      0 186001680 166896 8494860    0    0 73990 64437 336380 1016673 65 12 20  4  0
45  2      0 185966336 166896 8516024    0    0 48389 115328 316581 919793 58 11 27  4  0
39  2      0 185923552 166896 8542464    0    0 35677 70304 357768 1060642 67 13 18  2  0
50  0      0 185882272 166896 8566484    0    0 31909 71768 357532 1060392 67 13 18  2  0
56  2      0 185842096 166904 8591208    0    0 46141 67796 356193 1036954 65 13 20  2  0
55  1      0 186047184 166916 8614248    0    0 66040 77325 333474 956221 60 12 24  4  0
50  2      0 186013584 166916 8635236    0    0 41924 138580 287860 885913 58 11 27  4  0
58  1      0 186020032 166920 8612600    0    0 35973 90881 337485 1033648 68 13 17  2  0
63  1      0 185979984 166920 8637456    0    0 51850 70284 342532 1028906 66 13 18  3  0
60  2      0 185939312 166928 8661432    0    0 80846 67221 330515 976762 62 12 21  4  0
48  2      0 185899136 166928 8685448    0    0 31491 72092 343445 1071040 69 13 16  2  0
52  2      0 185864784 166932 8706104    0    0 41705 117808 304497 899248 57 11 28  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 20      0 185804640 166932 8730848    0    0 54764 69616 338734 1024897 66 13 18  3  0
43  0      0 185765712 166932 8754724    0    0 43130 70712 334909 1006921 65 12 20  2  0
42  1      0 185724544 166940 8778932    0    0 45257 70077 344200 1023801 65 13 19  3  0
43  9      0 185696768 166940 8804204    0    0 31781 71908 350866 1059449 68 13 17  2  0
47  6      0 185654256 166944 8823328    0    0 40183 112216 279388 836390 53 11 32  3  0
56  0      0 185617984 166944 8849280    0    0 45162 70468 351393 1023483 65 12 20  2  0
 0 25      0 185577568 166944 8873004    0    0 47932 69885 346195 1018857 65 13 20  3  0
45  0      0 185538752 166952 8896352    0    0 42019 70052 341750 1030206 65 13 20  2  0
40  1      0 185500560 166952 8919464    0    0 38466 70340 347076 1030211 65 13 20  2  0
53  1      0 185445744 166956 8941312    0    0 42861 114012 315493 909088 58 11 28  3  0
59  2      0 185650224 166964 8965684    0    0 39242 88952 329889 984812 65 12 20  3  0
53  2      0 185610784 166968 8990368    0    0 25076 100257 335192 1026346 69 12 17  2  0
58  0      0 185554128 166976 9012764    0    0 69673 69116 324273 998831 65 12 19  4  0
54  2      0 185503744 166976 9038588    0    0 44559 71524 340348 1035023 67 13 18  3  0
57  1      0 185468160 166976 9059260    0    0 24794 118501 299287 893717 57 11 28  3  0
44  0      0 185412112 166976 9083256    0    0 45023 69624 340309 1031682 66 13 19  2  0
46  1      0 185372432 166980 9107320    0    0 46059 70516 339311 1023477 65 13 19  3  0
51  0      0 185370208 166988 9131924    0    0 26835 67796 342069 1034347 67 13 19  1  0
50  4      0 185335232 166988 9153548    0    0 74292 80625 331061 965253 61 12 23  4  0
55  0      0 185302128 166992 9173800    0    0 41081 124124 309741 899198 58 11 28  4  0
45  1      0 185260464 166992 9199220    0    0 40524 73389 345110 1023432 65 13 20  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
65  0      0 185221152 166992 9222404    0    0 63859 67772 333208 989851 63 13 21  3  0
13 21      0 185181344 167000 9246740    0    0 24134 74824 350895 1049911 68 13 18  2  0
52  0      0 185141424 167000 9270692    0    0 37047 71460 343929 1041802 66 13 19  2  0
28 15      0 185103200 167004 9291420    0    0 46091 115441 297396 859473 55 11 30  4  0
34  4      0 185069184 167004 9313640    0    0 75746 81252 330526 952786 61 11 23  5  0
53  3      0 185332560 167016 9336960    0    0 59335 92940 327572 949686 62 11 24  3  0
52  1      0 185295488 167020 9358900    0    0 54896 107897 323540 969934 64 12 20  4  0
51  1      0 185256144 167032 9381912    0    0 79404 96609 312850 912373 60 11 24  5  0
50  1      0 185218448 167032 9405012    0    0 46807 83260 338760 1019610 67 12 19  3  0
39  0      0 185182992 167036 9425840    0    0 51529 130845 296142 872441 57 11 28  4  0
47  1      0 185143056 167036 9449872    0    0 59441 72924 326803 993703 65 12 20  3  0
44  0      0 185106112 167036 9472704    0    0 40281 80252 319499 967068 63 12 22  3  0
46  0      0 185062704 167048 9498216    0    0 26098 65509 341556 1038146 69 12 17  2  0
55  3      0 185022288 167048 9522604    0    0 41596 62192 333809 1017486 67 13 18  2  0
48  4      0 184985824 167052 9543892    0    0 39945 92264 318349 953087 62 12 23  4  0
55  1      0 184947632 167052 9567888    0    0 36228 63784 338531 1017758 67 13 18  2  0
42 11      0 184908448 167052 9591728    0    0 56498 60849 324025 966115 64 11 22  3  0
50  0      0 184867280 167060 9615368    0    0 44150 61116 339025 1013935 66 13 19  2  0
 1  4      0 184829472 167060 9637012    0    0 22402 100616 314983 940908 62 12 24  3  0
58  1      0 184791024 167060 9660728    0    0 36033 69360 322302 973992 63 12 22  2  0
47  0      0 184735712 167060 9683444    0    0 44499 62325 338280 1005321 66 12 20  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  1      0 184697776 167060 9707028    0    0 51922 61876 334677 978924 64 12 21  3  0
57  1      0 184906464 167080 9728720    0    0 20325 83644 318297 997727 68 13 18  2  0
 1 13      0 184883776 167084 9753472    0    0 40421 109456 310159 958291 65 11 20  3  0
45  0      0 184851296 167084 9773436    0    0 45693 91272 290513 884038 59 11 27  3  0
52  1      0 184808640 167084 9798276    0    0 37130 62825 339057 1032027 69 12 17  2  0
44  2      0 184768336 167084 9820040    0    0 66963 60025 319699 966190 64 11 21  4  0
61  0      0 184719728 167092 9844548    0    0 40425 61920 331257 1015091 67 13 18  2  0
 2  6      0 184681776 167096 9866704    0    0 40312 85416 328261 987689 65 12 20  3  0
50  1      0 184643968 167096 9889928    0    0 19647 84820 307078 935485 63 11 24  2  0
57  0      0 184605520 167096 9912164    0    0 33379 62788 358476 1033081 68 13 17  2  0
48 11      0 184563856 167100 9937648    0    0 55159 62965 347806 984170 64 12 21  3  0
38  6      0 184524304 167100 9961200    0    0 36662 64856 354273 1008655 67 13 19  2  0
50  0      0 184485984 167108 9982784    0    0 21133 107884 304669 894596 59 11 27  2  0
30  2      0 184448416 167108 10006384    0    0 40539 63880 338205 996831 66 12 20  2  0
46  2      0 184407744 167112 10030360    0    0 52418 63313 336369 989146 64 12 21  3  0
50  0      0 184394096 167112 10052336    0    0 60265 59200 321803 958540 63 12 22  3  0
31  1      0 184354544 167112 10076964    0    0 20203 61496 348115 1041757 68 13 18  1  0
41  2      0 184561504 167128 10097472    0    0 33283 109304 285719 857428 57 10 29  4  0
60  0      0 184507808 167132 10120524    0    0 39002 88389 309214 970417 68 12 18  2  0
54  1      0 184467760 167136 10144448    0    0 25089 88928 318881 1001839 70 12 16  2  0
57  0      0 184426720 167136 10169228    0    0 42934 65868 321817 1011127 68 12 17  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
57  2      0 184388400 167136 10192200    0    0 24991 67497 332354 1041836 70 13 16  1  0
59  1      0 184352192 167144 10214240    0    0 37235 112180 280934 873428 58 11 28  3  0
53  1      0 184302688 167144 10236348    0    0 34640 61252 300803 960953 65 12 21  2  0
44  4      0 184268464 167148 10260776    0    0 23498 67068 334583 1035094 70 12 17  1  0
42  4      0 184229776 167148 10284420    0    0 34930 67900 326111 1009414 67 13 18  2  0
57  1      0 184188864 167148 10309016    0    0 33858 66500 326257 1011570 68 13 18  2  0
31 11      0 184154272 167164 10329832    0    0 17209 113837 299023 908573 60 11 27  2  0
52  0      0 184114464 167164 10353700    0    0 52880 63784 325124 981641 65 12 20  2  0
60  0      0 184075776 167168 10376796    0    0 18772 69320 329452 1017974 69 12 18  1  0
49  1      0 184034608 167168 10401948    0    0 16989 66796 327500 1040795 70 13 16  1  0
45  0      0 183996688 167168 10424896    0    0 31516 67736 333417 1013296 67 12 19  2  0
 1  5      0 183923232 167180 10441028    0    0 191417 93725 198972 592102 38  7 48  6  0
52  1      0 183856448 167180 10452208    0    0 204506 112384 204828 545342 39  6 46  9  0
 3 25      0 183782304 167188 10471936    0    0 103172 134365 289570 797972 56 10 29  6  0
13 21      0 183992464 167204 10489452    0    0 108251 151078 269025 756392 55  9 30  7  0
40 14      0 183937536 167208 10506044    0    0 134305 135489 224223 636399 47  7 34 12  0
49  1      0 183909392 167212 10522596    0    0 97711 139630 269471 783289 58  9 27  6  0
46 11      0 183876288 167224 10543908    0    0 91073 132989 286211 823877 59 10 25  6  0
36  1      0 183826560 167228 10563596    0    0 82671 120370 282131 847394 62 10 23  5  0
50  5      0 183775712 167228 10584072    0    0 72514 117361 282423 848962 61 10 24  4  0
52  2      0 183776208 167236 10598108    0    0 59965 160157 228166 693661 51  9 36  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
58  2      0 183737024 167244 10622080    0    0 49062 113104 290475 897766 66 11 19  4  0
50  2      0 183754016 167244 10639372    0    0 131431 89862 262717 788134 55 10 28  7  0
57  1      0 183704912 167248 10661216    0    0 77814 77913 299474 891984 61 11 24  4  0
14  5      0 183667968 167248 10683340    0    0 47783 90880 320356 978380 67 12 19  2  0
59  0      0 183633248 167252 10703336    0    0 122639 82341 267162 773928 53  9 31  7  0
40  0      0 183699456 167252 10721724    0    0 38107 137569 277192 819358 55 10 32  3  0
48  0      0 183660640 167264 10745412    0    0 49402 81084 325143 956128 64 11 22  3  0
26 18      0 183626784 167264 10765588    0    0 83538 82165 322438 911568 59 11 25  6  0
46  1      0 183571360 167264 10789188    0    0 75455 87044 352094 980300 61 11 22  5  0
34 11      0 183534288 167268 10812036    0    0 73172 91925 354405 995405 61 12 21  5  0
50  3      0 183478608 167268 10834692    0    0 82233 89577 344846 956940 60 11 24  5  0
39  1      0 183447856 167280 10853540    0    0 79227 129696 316991 856886 53 10 31  5  0
58  8      0 183649120 167292 10877728    0    0 44588 109537 349603 977341 63 12 21  3  0
44  7      0 183602672 167292 10898984    0    0 76477 114840 317168 923346 60 11 23  5  0
38  1      0 183546624 167296 10922984    0    0 72713 94733 340144 992720 63 12 20  4  0
65  0      0 183526048 167296 10944668    0    0 80953 87441 333706 968537 61 12 22  5  0
17  1      0 183492320 167308 10965408    0    0 77786 134673 295185 862184 54 11 30  5  0
63  0      0 183454000 167308 10988260    0    0 45383 93236 352934 1027417 65 12 19  3  0
46  2      0 183398320 167308 11011988    0    0 74863 89605 335911 967309 61 11 23  5  0
52  0      0 183377248 167312 11034508    0    0 59734 91484 343973 983875 63 11 22  4  0
37  0      0 183338800 167312 11058356    0    0 70265 87693 338049 963326 61 12 24  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
39 13      0 183285984 167320 11080116    0    0 73811 88685 343433 970375 61 12 23  5  0
42  0      0 183263664 167324 11101944    0    0 49668 141340 308496 880929 56 10 30  4  0
53  3      0 183226832 167328 11123564    0    0 90542 86625 322305 917616 58 11 26  5  0
57  1      0 183189632 167328 11147636    0    0 40613 92293 354112 1014726 64 13 21  3  0
56  0      0 183152432 167328 11169656    0    0 74405 88904 336670 963202 60 12 23  5  0
37  1      0 183113248 167340 11193280    0    0 72658 88801 338581 955038 60 11 24  4  0
54  0      0 183080384 167340 11212864    0    0 53193 134648 302600 847246 53 10 32  5  0
59  0      0 183033888 167344 11234756    0    0 74239 86609 343610 964462 60 12 23  5  0
59  1      0 183239360 167360 11257528    0    0 38929 110529 330458 983236 65 11 21  3  0
60  2      0 183187520 167360 11280308    0    0 63766 115644 322712 953923 63 11 22  4  0
50  2      0 183150784 167364 11302788    0    0 86614 92361 324865 938670 60 12 23  6  0
60  0      0 183111728 167372 11326076    0    0 63157 90397 338772 991266 64 12 20  4  0
55  0      0 183117680 167376 11346500    0    0 56804 132381 290096 834382 53 10 31  5  0
48  2      0 183064864 167376 11369932    0    0 59239 82896 339155 991146 63 12 21  4  0
 8 25      0 183010720 167376 11392760    0    0 76194 82845 333940 989012 63 12 21  4  0
53  2      0 182989024 167380 11415892    0    0 59795 81480 332412 971405 61 12 23  4  0
28 10      0 182951456 167388 11438580    0    0 41668 86629 348111 1031720 66 12 19  3  0
 1  6      0 182897520 167388 11461084    0    0 54686 124176 310994 881926 57 10 28  5  0
55  2      0 182862048 167392 11482484    0    0 49081 90756 327388 951031 60 12 25  3  0
51  0      0 182822128 167392 11506060    0    0 56206 82481 344548 994684 63 12 21  3  0
40  0      0 182830944 167392 11526144    0    0 77460 80833 318274 929308 59 12 25  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
47  2      0 182774816 167404 11549864    0    0 42262 87892 351631 1022301 65 12 20  2  0
60  1      0 182754848 167404 11572728    0    0 64703 81773 340978 981742 63 12 22  4  0
55  1      0 182708848 167408 11590172    0    0 56019 127856 296882 855776 54 10 31  5  0
23  1      0 182683552 167408 11615604    0    0 42174 88541 357532 1018511 64 13 20  3  0
50  0      0 182901184 167420 11638252    0    0 72688 95504 315282 915431 60 11 24  5  0
56  0      0 182865344 167428 11660584    0    0 45530 110209 334227 991486 66 12 19  3  0
48  4      0 182825408 167432 11684144    0    0 68627 89281 333112 970539 64 12 20  4  0
30  3      0 182791312 167432 11704436    0    0 60010 128644 290494 843191 54 10 31  5  0
54  0      0 182753120 167436 11727344    0    0 63697 79017 330909 995956 65 12 19  4  0
46  0      0 182717040 167436 11749536    0    0 62483 85192 332678 980188 63 12 21  4  0
51  2      0 182678720 167444 11772556    0    0 76784 88253 332358 950998 61 12 23  5  0
50  2      0 182641520 167444 11795112    0    0 75870 87568 337745 963808 62 11 22  5  0
58  5      0 182602464 167448 11817708    0    0 60088 91853 347674 980213 63 12 22  4  0
57  0      0 182568480 167448 11838548    0    0 41435 118784 309112 858487 56 10 29  4  0
47  0      0 182530416 167452 11861708    0    0 44653 88541 346467 1011796 65 12 20  3  0
64  0      0 182493888 167460 11884012    0    0 77531 80236 331531 948696 61 11 23  5  0
41  0      0 182453216 167460 11908564    0    0 28674 80045 357488 1034635 67 13 18  2  0
57  1      0 182414752 167460 11930444    0    0 80278 75948 325570 955445 62 12 22  5  0
 2 30      0 182378384 167464 11951848    0    0 59779 128221 307624 885017 57 11 27  5  0
41  0      0 182339456 167464 11975408    0    0 44658 83312 349370 1002421 65 12 20  3  0
57  3      0 182303248 167472 11997940    0    0 60794 83560 346113 973792 62 12 22  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  0      0 182518624 167484 12021264    0    0 59570 98229 317179 942995 62 11 22  4  0
43  9      0 182482048 167488 12043152    0    0 42181 102929 321030 977778 67 12 19  3  0
52  4      0 182449808 167488 12062296    0    0 64876 113629 270512 824779 55 10 29  6  0
53  1      0 182410752 167488 12086900    0    0 34497 69384 335562 1031126 69 13 16  2  0
60  2      0 182371696 167492 12110296    0    0 47235 67068 329462 1012801 67 13 17  3  0
53  3      0 182330656 167500 12134632    0    0 36724 68580 337189 1040129 69 13 17  2  0
55  2      0 182293072 167500 12156876    0    0 66744 58957 322976 979847 65 12 19  4  0
50  3      0 182256496 167500 12179576    0    0 24266 102740 301529 927115 61 12 24  3  0
50  2      0 182216064 167500 12203880    0    0 27408 59804 335387 1041822 70 13 16  1  0
55  0      0 182176144 167500 12227912    0    0 26696 60128 338993 1045863 69 13 16  1  0
47  3      0 182133728 167508 12253220    0    0 25691 58364 333536 1040032 70 13 16  1  0
40  1      0 182093056 167508 12277544    0    0 24945 59708 338783 1042619 69 13 17  1  0
41  0      0 182056240 167508 12299764    0    0 22178 101864 295897 906365 60 11 25  3  0
56  0      0 182016064 167508 12323612    0    0 24832 58920 337496 1032165 69 13 17  1  0
41 10      0 181974016 167508 12348564    0    0 24568 62344 338820 1042081 69 13 17  1  0
43  1      0 181932608 167516 12371788    0    0 39648 64336 341827 1011237 66 12 19  2  0
52  0      0 182129152 167528 12397996    0    0 24250 76900 332574 976924 66 12 20  2  0
37  6      0 182100000 167532 12416412    0    0 35667 128012 269305 854756 59 11 26  4  0
47  5      0 182055360 167532 12444392    0    0 32039 70481 324887 1011652 69 13 16  2  0
61  0      0 182014880 167532 12469064    0    0 31937 57024 329504 1025461 70 13 16  2  0
49  2      0 181970496 167540 12495444    0    0 27471 58932 328561 1033358 69 13 16  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
53  5      0 181932096 167540 12519264    0    0 25795 58212 326656 1041425 70 13 15  1  0
57  2      0 181892704 167540 12543060    0    0 21738 103168 293958 911902 60 12 25  3  0
32  8      0 181825696 167552 12553196    0    0 356730 35064 129330 376597 25  4 56 14  0
 0 23      0 181777472 167552 12573560    0    0 87153 153769 300957 842341 59 10 24  7  0
61  1      0 181730704 167556 12591800    0    0 88036 149046 290592 807736 56 10 27  7  0
57  2      0 181681280 167568 12609684    0    0 159366 118973 249536 692553 49  8 32 11  0
16 14      0 181651984 167572 12629504    0    0 75849 120841 294641 860874 62 10 23  5  0
43  2      0 181618112 167576 12649656    0    0 92326 115441 283055 814479 58 10 26  6  0
60  4      0 181590080 167580 12665508    0    0 66361 162601 236313 684467 50  8 36  6  0
55  3      0 181532560 167584 12686760    0    0 107773 110858 269742 789927 57  9 27  7  0
 1 30      0 181499648 167592 12707240    0    0 59330 115028 307155 912895 66 11 20  4  0
39  0      0 181464112 167596 12729120    0    0 62039 115266 301866 837906 60 10 25  5  0
30  4      0 181427616 167600 12747312    0    0 119459 108816 280417 773925 56  9 29  7  0
48  1      0 181410928 167600 12768184    0    0 107500 100137 287449 796469 57 10 28  6  0
51  2      0 181630352 167612 12787344    0    0 57396 107653 299190 869847 62 11 23  5  0
45  0      0 181604880 167624 12804472    0    0 34678 162913 245366 766404 57  9 30  4  0
59  1      0 181565296 167624 12827436    0    0 78122 102925 271340 852936 63 11 21  5  0
45  1      0 181541312 167628 12852444    0    0 54303 77509 318234 966199 66 12 19  3  0
62  2      0 181493712 167628 12874532    0    0 102570 63061 291682 874217 58 11 25  6  0
60  1      0 181459264 167628 12898676    0    0 57745 81200 324481 974081 66 12 19  4  0
51  2      0 181424032 167636 12920292    0    0 81950 66457 336968 988549 62 12 19  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
40  4      0 181388320 167640 12943160    0    0 43737 121668 309757 914640 58 11 26  5  0
58  1      0 181348416 167640 12966396    0    0 92020 70457 340008 976589 60 13 21  6  0
54  8      0 181307040 167640 12991940    0    0 59084 82500 356430 1025735 64 13 19  4  0
54  0      0 181268416 167640 13015692    0    0 56893 71708 354938 1030526 65 12 19  4  0
56  1      0 181225936 167648 13040444    0    0 85810 79777 341859 963768 60 11 23  6  0
46  0      0 181197824 167652 13057704    0    0 64408 126308 301790 861119 53 11 29  7  0
48  0      0 181153968 167652 13084140    0    0 84716 76185 343731 981952 61 12 22  5  0
47  2      0 181117584 167652 13107368    0    0 36633 75624 357184 1083607 68 13 17  2  0
60  2      0 181072640 167656 13133904    0    0 52810 74192 356678 1024963 64 13 20  3  0
54  2      0 181033408 167664 13157916    0    0 48986 70500 354687 1049850 66 12 19  3  0
43  2      0 181247648 167672 13180576    0    0 49768 114528 299525 862656 54 11 31  4  0
41  1      0 181216624 167676 13199040    0    0 116367 94473 295769 869491 56 10 24  9  0
35  0      0 181177120 167680 13223548    0    0 49196 117401 342918 1001326 65 12 19  4  0
43  3      0 181108096 167680 13245852    0    0 96191 81705 332819 955232 60 12 22  7  0
51  0      0 181049056 167692 13271104    0    0 71325 83508 345958 992883 63 12 20  5  0
38  0      0 181014336 167692 13291692    0    0 48678 134489 309011 899059 57 11 27  5  0
50  0      0 181022560 167696 13318136    0    0 67430 71716 329768 994658 63 12 20  4  0
47  2      0 180985568 167696 13340036    0    0 48724 69172 349503 1032849 66 12 19  3  0
47  1      0 180939792 167696 13367748    0    0 34916 68685 351285 1055404 67 13 17  2  0
50  0      0 180900672 167696 13390204    0    0 55441 67732 339299 1018844 65 13 19  3  0
56  1      0 180860160 167704 13415220    0    0 41967 112760 305391 891594 57 11 28  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  0      0 180822944 167708 13437752    0    0 48508 70596 350437 1022923 65 13 19  3  0
41  1      0 180779232 167708 13464480    0    0 28602 70488 350802 1076243 69 13 16  2  0
 5 26      0 180729328 167708 13486640    0    0 92884 65516 331338 998033 63 12 20  5  0
51  1      0 180685856 167708 13511732    0    0 30335 69001 344107 1033758 65 13 20  2  0
59  1      0 180653840 167716 13531592    0    0 39992 114760 313348 903130 56 11 29  3  0
58  2      0 180613440 167720 13556492    0    0 66149 79128 348932 994287 62 12 22  4  0
 4 29      0 180829152 167728 13578568    0    0 70931 95889 340503 970884 61 12 22  4  0
50  6      0 180788960 167732 13604204    0    0 45063 93744 319072 984130 65 12 19  4  0
33 23      0 180752128 167732 13626480    0    0 53465 81549 332574 1012983 66 12 18  4  0
55  1      0 180712272 167744 13650268    0    0 59929 116464 301314 889805 57 11 27  5  0
49  1      0 180674784 167744 13672972    0    0 48530 69476 343524 1047956 67 13 17  3  0
25  1      0 180630560 167744 13699728    0    0 55846 69229 342746 1020130 66 12 19  3  0
51  4      0 180592320 167744 13723260    0    0 30624 72832 353162 1057152 69 13 16  2  0
41  2      0 180549632 167744 13749880    0    0 46589 71144 367532 1024990 66 13 19  3  0
46  4      0 180514400 167756 13770780    0    0 51260 116952 318481 890807 57 11 28  5  0
54  1      0 180474688 167756 13795092    0    0 41069 71021 353236 1000286 64 12 20  3  0
54  3      0 180436288 167756 13818452    0    0 42313 72332 345346 1024423 66 13 19  2  0
53  8      0 180392512 167756 13845012    0    0 33338 70692 349122 1044250 67 13 17  2  0
58  1      0 180383440 167756 13867920    0    0 66431 61353 333924 986497 62 12 21  4  0
